t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
14.1825,0.064606,-2.8449,-0.063170
14.1838,0.064606,-2.7749,-0.063095
14.1850,0.064606,-2.6927,-0.063021
14.1863,0.064606,-2.5985,-0.062949
14.1875,0.064606,-2.4927,-0.062878
14.1888,-0.057428,-2.3758,-0.062809
14.1900,-0.057428,-2.2483,-0.062742
14.1913,-0.057428,-2.1108,-0.062678
14.1925,-0.057428,-1.9639,-0.062617
14.1938,-0.057428,-1.8081,-0.062559
14.1968,-0.057428,-1.4047,-0.062434
14.1977,-0.057428,-1.2690,-0.062399
14.1986,0.366102,-1.1336,-0.062367
14.1995,0.366102,-0.9954,-0.062337
14.2005,0.366102,-0.8549,-0.062310
14.2014,0.366102,-0.7125,-0.062285
14.2025,0.366102,-0.5338,-0.062258
14.2038,0.366102,-0.3359,-0.062232
14.2050,0.366102,-0.1377,-0.062212
14.2063,0.366102,0.0620,-0.062196
14.2075,0.366102,0.2619,-0.062186
14.2088,-0.014357,0.4607,-0.062180
14.2100,-0.014357,0.6574,-0.062179
14.2113,-0.014357,0.8511,-0.062184
14.2125,-0.014357,1.0412,-0.062193
14.2138,-0.014357,1.2266,-0.062208
14.2150,-0.014357,1.4064,-0.062227
14.2163,-0.014357,1.5801,-0.062251
14.2175,-0.014357,1.7466,-0.062280
14.2188,-0.014357,1.9055,-0.062313
14.2200,-0.143569,2.0562,-0.062352
14.2213,-0.143569,2.1971,-0.062394
14.2225,-0.143569,2.3284,-0.062440
14.2238,-0.143569,2.4494,-0.062490
14.2250,-0.143569,2.5595,-0.062544
14.2263,-0.143569,2.6582,-0.062602
14.2275,-0.143569,2.7450,-0.062662
14.2288,-0.143569,2.8197,-0.062725
14.2300,-0.227318,2.8817,-0.062791
14.2313,-0.227318,2.9309,-0.062860
14.2325,-0.227318,2.9671,-0.062930
14.2338,-0.227318,2.9900,-0.063002
14.2350,-0.227318,2.9997,-0.063076
14.2363,-0.227318,2.9959,-0.063150
14.2375,-0.227318,2.9788,-0.063225
14.2388,-0.227318,2.9485,-0.063301
14.2400,-0.026321,2.9050,-0.063377
14.2413,-0.026321,2.8485,-0.063452
14.2425,-0.026321,2.7794,-0.063527
14.2438,-0.026321,2.6978,-0.063601
14.2475,-0.026321,2.3800,-0.063815
14.2486,-0.026321,2.2740,-0.063871
14.2495,-0.071785,2.1741,-0.063919
14.2505,-0.071785,2.0695,-0.063966
14.2514,-0.071785,1.9599,-0.064011
14.2523,-0.071785,1.8455,-0.064054
14.2532,-0.071785,1.7241,-0.064096
14.2542,-0.071785,1.5951,-0.064138
14.2551,-0.071785,1.4668,-0.064175
14.2563,-0.071785,1.3061,-0.064218
14.2575,-0.071785,1.1234,-0.064262
14.2588,-0.071785,0.9353,-0.064301
14.2600,-0.155533,0.7429,-0.064336
14.2613,-0.155533,0.5476,-0.064366
14.2625,-0.155533,0.3496,-0.064392
14.2638,-0.155533,0.1501,-0.064413
14.2650,-0.155533,-0.0499,-0.064429
14.2663,-0.155533,-0.2499,-0.064440
14.2675,-0.155533,-0.4488,-0.064446
14.2688,-0.155533,-0.6459,-0.064447
14.2700,-0.052642,-0.8399,-0.064443
14.2713,-0.052642,-1.0302,-0.064434
14.2725,-0.052642,-1.2160,-0.064420
14.2738,-0.052642,-1.3965,-0.064400
14.2750,-0.052642,-1.5701,-0.064377
14.2763,-0.052642,-1.7371,-0.064348
14.2775,-0.052642,-1.8964,-0.064315
14.2788,-0.052642,-2.0473,-0.064277
14.2800,-0.344566,-2.1891,-0.064235
14.2813,-0.344566,-2.3208,-0.064189
14.2825,-0.344566,-2.4425,-0.064139
14.2838,-0.344566,-2.5532,-0.064085
14.2850,-0.344566,-2.6527,-0.064028
14.2863,-0.344566,-2.7403,-0.063968
14.2875,-0.344566,-2.8156,-0.063904
14.2888,-0.344566,-2.8785,-0.063839
14.2900,-0.129212,-2.9284,-0.063770
14.2913,-0.129212,-2.9654,-0.063700
14.2925,-0.129212,-2.9891,-0.063628
14.2938,-0.129212,-2.9995,-0.063555
14.2950,-0.129212,-2.9965,-0.063480
14.2982,-0.129212,-2.9282,-0.063287
14.2992,-0.129212,-2.8903,-0.063228
14.3001,-0.296710,-2.8471,-0.063172
14.3010,-0.296710,-2.7970,-0.063117
14.3020,-0.296710,-2.7402,-0.063062
14.3029,-0.296710,-2.6767,-0.063008
14.3038,-0.296710,-2.6069,-0.062955
14.3050,-0.296710,-2.5057,-0.062886
14.3063,-0.296710,-2.3901,-0.062817
14.3075,-0.296710,-2.2638,-0.062750
14.3088,-0.296710,-2.1275,-0.062686
14.3100,-0.296710,-1.9817,-0.062624
14.3113,0.428315,-1.8270,-0.062565
14.3125,0.428315,-1.6642,-0.062510
14.3138,0.428315,-1.4940,-0.062459
14.3150,0.428315,-1.3171,-0.062411
14.3163,0.428315,-1.1344,-0.062367
14.3175,0.428315,-0.9465,-0.062327
14.3188,0.428315,-0.7546,-0.062292
14.3200,0.428315,-0.5590,-0.062261
14.3213,0.153141,-0.3613,-0.062235
14.3225,0.153141,-0.1618,-0.062214
14.3238,0.153141,0.0383,-0.062198
14.3250,0.153141,0.2384,-0.062187
14.3263,0.153141,0.4373,-0.062180
14.3275,0.153141,0.6343,-0.062179
14.3288,0.153141,0.8286,-0.062183
14.3300,0.153141,1.0191,-0.062192
14.3313,0.076570,1.2050,-0.062206
14.3325,0.076570,1.3856,-0.062224
14.3338,0.076570,1.5600,-0.062248
14.3350,0.076570,1.7275,-0.062276
14.3363,0.076570,1.8871,-0.062309
14.3375,0.076570,2.0387,-0.062347
14.3388,0.076570,2.1809,-0.062388
14.3400,0.076570,2.3135,-0.062434
14.3413,-0.172283,2.4358,-0.062484
14.3425,-0.172283,2.5472,-0.062538
14.3438,-0.172283,2.6472,-0.062595
14.3450,-0.172283,2.7355,-0.062655
14.3463,-0.172283,2.8115,-0.062718
14.3497,-0.172283,2.9565,-0.062906
14.3507,-0.172283,2.9790,-0.062962
14.3517,0.112463,2.9929,-0.063016
14.3526,0.112463,2.9994,-0.063070
14.3535,0.112463,2.9987,-0.063125
14.3544,0.112463,2.9906,-0.063181
14.3553,0.112463,2.9754,-0.063236
14.3563,0.112463,2.9529,-0.063292
14.3575,0.112463,2.9108,-0.063368
14.3588,0.112463,2.8559,-0.063443
14.3600,0.112463,2.7881,-0.063518
14.3613,-0.315853,2.7082,-0.063592
14.3625,-0.315853,2.6160,-0.063665
14.3638,-0.315853,2.5122,-0.063736
14.3650,-0.315853,2.3969,-0.063805
14.3663,-0.315853,2.2715,-0.063872
14.3675,-0.315853,2.1358,-0.063937
14.3688,-0.315853,1.9904,-0.063999
14.3700,-0.315853,1.8364,-0.064057
14.3713,-0.162712,1.6740,-0.064113
14.3725,-0.162712,1.5040,-0.064165
14.3738,-0.162712,1.3270,-0.064213
14.3750,-0.162712,1.1446,-0.064257
14.3763,-0.162712,0.9576,-0.064297
14.3775,-0.162712,0.7659,-0.064332
14.3788,-0.162712,0.5708,-0.064363
14.3800,-0.162712,0.3730,-0.064389
14.3813,-0.162712,0.1736,-0.064411
14.3825,-0.346959,-0.0266,-0.064427
14.3838,-0.346959,-0.2266,-0.064439
14.3850,-0.346959,-0.4256,-0.064445
14.3863,-0.346959,-0.6226,-0.064447
14.3875,-0.346959,-0.8170,-0.064444
14.3888,-0.346959,-1.0081,-0.064435
14.3900,-0.346959,-1.1944,-0.064421
14.3913,-0.346959,-1.3752,-0.064403
14.3925,0.270389,-1.5500,-0.064380
14.3938,0.270389,-1.7179,-0.064352
14.3950,0.270389,-1.8781,-0.064319
14.3963,0.270389,-2.0300,-0.064282
14.3975,0.270389,-2.1729,-0.064240
14.4021,0.064606,-2.6106,-0.064053
14.4031,0.064606,-2.6870,-0.064006
14.4041,0.064606,-2.7499,-0.063960
14.4050,0.064606,-2.8060,-0.063913
14.4059,0.064606,-2.8549,-0.063865
14.4068,0.064606,-2.8968,-0.063816
14.4078,0.064606,-2.9317,-0.063765
14.4087,0.064606,-2.9594,-0.063713
14.4096,0.064606,-2.9800,-0.063661
14.4105,0.064606,-2.9934,-0.063607
14.4114,0.064606,-2.9996,-0.063553
14.4125,-0.382852,-2.9976,-0.063489
14.4138,-0.382852,-2.9828,-0.063414
14.4150,-0.382852,-2.9548,-0.063338
14.4163,-0.382852,-2.9136,-0.063263
14.4175,-0.382852,-2.8595,-0.063187
14.4188,-0.382852,-2.7925,-0.063112
14.4200,-0.382852,-2.7132,-0.063038
14.4213,-0.382852,-2.6217,-0.062966
14.4225,-0.342174,-2.5185,-0.062894
14.4238,-0.342174,-2.4043,-0.062825
14.4250,-0.342174,-2.2792,-0.062758
14.4263,-0.342174,-2.1440,-0.062693
14.4275,-0.342174,-1.9993,-0.062631
14.4288,-0.342174,-1.8456,-0.062572
14.4300,-0.342174,-1.6838,-0.062517
14.4313,-0.342174,-1.5144,-0.062464
14.4325,-0.181855,-1.3383,-0.062416
14.4338,-0.181855,-1.1562,-0.062372
14.4350,-0.181855,-0.9689,-0.062332
14.4363,-0.181855,-0.7774,-0.062296
14.4375,-0.181855,-0.5823,-0.062265
14.4388,-0.181855,-0.3847,-0.062238
14.4400,-0.181855,-0.1853,-0.062216
14.4413,-0.181855,0.0149,-0.062200
14.4425,0.421137,0.2149,-0.062188
14.4438,0.421137,0.4141,-0.062181
14.4450,0.421137,0.6114,-0.062179
14.4463,0.421137,0.8060,-0.062182
14.4475,0.421137,0.9970,-0.062190
14.4488,0.421137,1.1835,-0.062204
14.4529,0.502493,1.7611,-0.062283
14.4539,0.502493,1.8862,-0.062309
14.4548,0.502493,1.9993,-0.062336
14.4558,0.502493,2.1078,-0.062366
14.4567,0.502493,2.2111,-0.062398
14.4576,0.502493,2.3084,-0.062432
14.4585,0.502493,2.3999,-0.062469
14.4595,0.502493,2.4856,-0.062507
14.4604,0.502493,2.5653,-0.062547
14.4613,0.502493,2.6387,-0.062589
14.4625,0.502493,2.7258,-0.062648
14.4638,-0.033500,2.8032,-0.062710
14.4650,-0.033500,2.8683,-0.062776
14.4663,-0.033500,2.9205,-0.062843
14.4675,-0.033500,2.9598,-0.062913
14.4688,-0.033500,2.9858,-0.062985
14.4700,-0.033500,2.9986,-0.063058
14.4713,-0.033500,2.9980,-0.063133
14.4725,-0.033500,2.9841,-0.063208
14.4738,-0.418744,2.9568,-0.063283
14.4750,-0.418744,2.9164,-0.063359
14.4763,-0.418744,2.8630,-0.063434
14.4775,-0.418744,2.7968,-0.063509
14.4788,-0.418744,2.7182,-0.063583
14.4800,-0.418744,2.6273,-0.063656
14.4813,-0.418744,2.5250,-0.063728
14.4825,-0.418744,2.4113,-0.063797
14.4838,-0.198604,2.2869,-0.063864
14.4850,-0.198604,2.1523,-0.063929
14.4863,-0.198604,2.0081,-0.063991
14.4875,-0.198604,1.8549,-0.064051
14.4888,-0.198604,1.6935,-0.064106
14.4900,-0.198604,1.5245,-0.064159
14.4913,-0.198604,1.3487,-0.064207
14.4925,-0.198604,1.1669,-0.064252
14.4938,-0.430708,0.9799,-0.064292
14.4950,-0.430708,0.7886,-0.064328
14.4963,-0.430708,0.5938,-0.064360
14.4975,-0.430708,0.3963,-0.064386
14.4988,-0.430708,0.1970,-0.064408
14.5000,-0.430708,-0.0031,-0.064426
14.5042,-0.059821,-0.6609,-0.064447
14.5052,-0.059821,-0.8149,-0.064444
14.5061,-0.059821,-0.9561,-0.064438
14.5070,-0.059821,-1.0949,-0.064429
14.5079,-0.059821,-1.2309,-0.064418
14.5089,-0.059821,-1.3701,-0.064404
14.5098,-0.059821,-1.5006,-0.064387
14.5107,-0.059821,-1.6266,-0.064368
14.5117,-0.059821,-1.7487,-0.064346
14.5126,-0.059821,-1.8666,-0.064321
14.5138,0.220140,-2.0127,-0.064286
14.5150,0.220140,-2.1565,-0.064245
14.5163,0.220140,-2.2908,-0.064200
14.5175,0.220140,-2.4149,-0.064151
14.5188,0.220140,-2.5283,-0.064098
14.5200,0.220140,-2.6305,-0.064042
14.5213,0.220140,-2.7208,-0.063982
14.5225,0.220140,-2.7990,-0.063920
14.5238,-0.007178,-2.8648,-0.063854
14.5250,-0.007178,-2.9178,-0.063787
14.5263,-0.007178,-2.9578,-0.063717
14.5275,-0.007178,-2.9847,-0.063645
14.5288,-0.007178,-2.9982,-0.063572
14.5300,-0.007178,-2.9984,-0.063498
14.5313,-0.007178,-2.9853,-0.063423
14.5325,-0.007178,-2.9588,-0.063347
14.5338,-0.311067,-2.9191,-0.063272
14.5350,-0.311067,-2.8665,-0.063196
14.5363,-0.311067,-2.8011,-0.063121
14.5375,-0.311067,-2.7231,-0.063047
14.5388,-0.311067,-2.6331,-0.062974
14.5400,-0.311067,-2.5312,-0.062903
14.5413,-0.311067,-2.4184,-0.062833
14.5425,-0.311067,-2.2946,-0.062766
14.5438,-0.311067,-2.1606,-0.062701
14.5450,-0.098106,-2.0167,-0.062638
14.5463,-0.098106,-1.8641,-0.062579
14.5475,-0.098106,-1.7032,-0.062523
14.5488,-0.098106,-1.5346,-0.062470
14.5500,-0.098106,-1.3593,-0.062422
14.5513,-0.098106,-1.1778,-0.062377
14.5525,-0.098106,-0.9910,-0.062336
14.5538,-0.098106,-0.8000,-0.062300
14.5550,-0.114855,-0.6053,-0.062268
14.5563,-0.114855,-0.4080,-0.062241
14.5575,-0.114855,-0.2088,-0.062219
14.5588,-0.114855,-0.0087,-0.062201
14.5600,-0.114855,0.1914,-0.062189
14.5613,-0.114855,0.3908,-0.062181
14.5656,0.373280,1.0669,-0.062195
14.5666,0.373280,1.2123,-0.062206
14.5675,0.373280,1.3462,-0.062220
14.5685,0.373280,1.4767,-0.062236
14.5694,0.373280,1.6033,-0.062255
14.5703,0.373280,1.7261,-0.062276
14.5712,0.373280,1.8451,-0.062300
14.5722,0.373280,1.9601,-0.062327
14.5731,0.373280,2.0701,-0.062355
14.5740,0.373280,2.1744,-0.062386
14.5750,-0.155533,2.2833,-0.062423
14.5763,-0.155533,2.4079,-0.062472
14.5775,-0.155533,2.5219,-0.062525
14.5788,-0.155533,2.6247,-0.062581
14.5800,-0.155533,2.7159,-0.062640
14.5813,-0.155533,2.7947,-0.062703
14.5825,-0.155533,2.8613,-0.062768
14.5838,-0.155533,2.9151,-0.062835
14.5850,0.258425,2.9558,-0.062905
14.5863,0.258425,2.9835,-0.062977
14.5875,0.258425,2.9978,-0.063050
14.5888,0.258425,2.9988,-0.063124
14.5900,0.258425,2.9864,-0.063199
14.5913,0.258425,2.9607,-0.063274
14.5925,0.258425,2.9218,-0.063350
14.5938,0.258425,2.8699,-0.063425
14.5950,-0.112463,2.8053,-0.063501
14.5963,-0.112463,2.7281,-0.063575
14.5975,-0.112463,2.6388,-0.063648
14.5988,-0.112463,2.5377,-0.063719
14.6000,-0.112463,2.4252,-0.063789
14.6013,-0.112463,2.3022,-0.063857
14.6025,-0.112463,2.1687,-0.063922
14.6038,-0.112463,2.0255,-0.063984
14.6050,-0.177069,1.8732,-0.064044
14.6063,-0.177069,1.7128,-0.064100
14.6075,-0.177069,1.5447,-0.064153
14.6088,-0.177069,1.3697,-0.064202
14.6100,-0.177069,1.1886,-0.064247
14.6113,-0.177069,1.0022,-0.064288
14.6125,-0.177069,0.8113,-0.064324
14.6138,-0.177069,0.6169,-0.064356
14.6150,-0.502493,0.4189,-0.064384
14.6181,-0.502493,-0.0759,-0.064431
14.6191,-0.502493,-0.2287,-0.064439
14.6200,-0.502493,-0.3764,-0.064444
14.6209,-0.502493,-0.5221,-0.064447
14.6218,-0.502493,-0.6669,-0.064447
14.6228,-0.502493,-0.8099,-0.064444
14.6238,-0.502493,-0.9635,-0.064437
14.6250,-0.502493,-1.1511,-0.064425
14.6263,-0.203390,-1.3331,-0.064408
14.6275,-0.203390,-1.5094,-0.064386
14.6288,-0.203390,-1.6790,-0.064359
14.6300,-0.203390,-1.8411,-0.064327
14.6313,-0.203390,-1.9950,-0.064291
14.6325,-0.203390,-2.1400,-0.064250
14.6338,-0.203390,-2.2755,-0.064206
14.6350,-0.203390,-2.4009,-0.064157
14.6363,-0.004786,-2.5155,-0.064105
14.6375,-0.004786,-2.6190,-0.064049
14.6388,-0.004786,-2.7107,-0.063989
14.6400,-0.004786,-2.7905,-0.063927
14.6413,-0.004786,-2.8577,-0.063862
14.6425,-0.004786,-2.9122,-0.063795
14.6438,-0.004786,-2.9538,-0.063725
14.6450,-0.004786,-2.9822,-0.063654
14.6463,0.076570,-2.9973,-0.063581
14.6475,0.076570,-2.9991,-0.063507
14.6488,0.076570,-2.9875,-0.063432
14.6500,0.076570,-2.9626,-0.063356
14.6513,0.076570,-2.9245,-0.063281
14.6525,0.076570,-2.8734,-0.063205
14.6538,0.076570,-2.8095,-0.063130
14.6550,0.076570,-2.7330,-0.063056
14.6563,0.026321,-2.6442,-0.062983
14.6575,0.026321,-2.5439,-0.062911
14.6588,0.026321,-2.4321,-0.062841
14.6600,0.026321,-2.3095,-0.062773
14.6613,0.026321,-2.1767,-0.062708
14.6625,0.026321,-2.0341,-0.062645
14.6638,0.026321,-1.8826,-0.062586
14.6650,0.026321,-1.7225,-0.062529
14.6663,-0.023928,-1.5543,-0.062476
14.6692,-0.023928,-1.1309,-0.062366
14.6702,-0.023928,-0.9885,-0.062336
14.6711,-0.023928,-0.8474,-0.062308
14.6720,-0.023928,-0.7039,-0.062284
14.6730,-0.023928,-0.5589,-0.062261
14.6739,-0.023928,-0.4132,-0.062242
14.6750,-0.023928,-0.2322,-0.062221
14.6763,-0.031107,-0.0323,-0.062203
14.6775,-0.031107,0.1679,-0.062190
14.6788,-0.031107,0.3673,-0.062182
14.6800,-0.031107,0.5653,-0.062179
14.6813,-0.031107,0.7604,-0.062181
14.6825,-0.031107,0.9523,-0.062188
14.6838,-0.031107,1.1399,-0.062200
14.6850,-0.031107,1.3225,-0.062217
14.6863,-0.394816,1.4992,-0.062239
14.6875,-0.394816,1.6692,-0.062266
14.6888,-0.394816,1.8318,-0.062297
14.6900,-0.394816,1.9862,-0.062333
14.6913,-0.394816,2.1317,-0.062373
14.6925,-0.394816,2.2678,-0.062418
14.6938,-0.394816,2.3938,-0.062466
14.6950,-0.394816,2.5091,-0.062518
14.6963,-0.394816,2.6132,-0.062574
14.6975,0.332602,2.7057,-0.062633
14.6988,0.332602,2.7861,-0.062695
14.7000,0.332602,2.8542,-0.062760
14.7013,0.332602,2.9094,-0.062827
14.7025,0.332602,2.9517,-0.062897
14.7038,0.332602,2.9810,-0.062968
14.7050,0.332602,2.9968,-0.063041
14.7063,0.332602,2.9994,-0.063115
14.7075,0.105284,2.9884,-0.063190
14.7088,0.105284,2.9644,-0.063265
14.7100,0.105284,2.9271,-0.063341
14.7113,0.105284,2.8767,-0.063417
14.7125,0.105284,2.8135,-0.063492
14.7138,0.105284,2.7378,-0.063566
14.7150,0.105284,2.6498,-0.063639
14.7163,0.105284,2.5501,-0.063711
14.7175,-0.074178,2.4387,-0.063781
14.7203,-0.074178,2.1530,-0.063929
14.7213,-0.074178,2.0439,-0.063977
14.7222,-0.074178,1.9329,-0.064021
14.7231,-0.074178,1.8177,-0.064064
14.7240,-0.074178,1.6975,-0.064105
14.7250,-0.074178,1.5647,-0.064147
14.7263,-0.074178,1.3907,-0.064196
14.7275,-0.253639,1.2102,-0.064242
14.7288,-0.253639,1.0243,-0.064283
14.7300,-0.253639,0.8315,-0.064321
14.7313,-0.253639,0.6394,-0.064353
14.7325,-0.253639,0.4430,-0.064381
14.7338,-0.253639,0.2441,-0.064404
14.7350,-0.253639,0.0441,-0.064422
14.7363,-0.253639,-0.1561,-0.064435
14.7375,-0.200997,-0.3556,-0.064444
14.7388,-0.200997,-0.5535,-0.064447
14.7400,-0.200997,-0.7497,-0.064445
14.7413,-0.200997,-0.9411,-0.064439
14.7425,-0.200997,-1.1291,-0.064427
14.7438,-0.200997,-1.3119,-0.064410
14.7450,-0.200997,-1.4890,-0.064388
14.7463,-0.200997,-1.6599,-0.064362
14.7475,-0.212961,-1.8225,-0.064331
14.7488,-0.212961,-1.9774,-0.064295
14.7500,-0.212961,-2.1234,-0.064255
14.7513,-0.212961,-2.2601,-0.064211
14.7525,-0.212961,-2.3867,-0.064163
14.7538,-0.212961,-2.5026,-0.064111
14.7550,-0.212961,-2.6074,-0.064055
14.7563,-0.212961,-2.7005,-0.063997
14.7575,-0.172283,-2.7816,-0.063935
14.7588,-0.172283,-2.8505,-0.063870
14.7600,-0.172283,-2.9065,-0.063803
14.7613,-0.172283,-2.9496,-0.063733
14.7625,-0.172283,-2.9796,-0.063662
14.7638,-0.172283,-2.9962,-0.063589
14.7650,-0.172283,-2.9996,-0.063515
14.7663,-0.172283,-2.9895,-0.063441
14.7675,0.093320,-2.9662,-0.063365
14.7688,0.093320,-2.9295,-0.063289
14.7715,0.093320,-2.8022,-0.063122
14.7725,0.093320,-2.7432,-0.063065
14.7734,0.093320,-2.6798,-0.063011
14.7744,0.093320,-2.6101,-0.062957
14.7753,0.093320,-2.5342,-0.062905
14.7763,0.093320,-2.4458,-0.062849
14.7775,0.093320,-2.3246,-0.062781
14.7788,0.002393,-2.1929,-0.062716
14.7800,0.002393,-2.0512,-0.062653
14.7813,0.002393,-1.9009,-0.062593
14.7825,0.002393,-1.7418,-0.062536
14.7838,0.002393,-1.5749,-0.062482
14.7850,0.002393,-1.4011,-0.062433
14.7863,0.002393,-1.2210,-0.062387
14.7875,0.002393,-1.0355,-0.062345
14.7888,0.021535,-0.8454,-0.062308
14.7900,0.021535,-0.6515,-0.062275
14.7913,0.021535,-0.4547,-0.062247
14.7925,0.021535,-0.2558,-0.062224
14.7938,0.021535,-0.0559,-0.062205
14.7950,0.021535,0.1443,-0.062191
14.7963,0.021535,0.3440,-0.062183
14.7975,0.021535,0.5420,-0.062179
14.7988,-0.038285,0.7376,-0.062181
14.8000,-0.038285,0.9301,-0.062187
14.8013,-0.038285,1.1181,-0.062198
14.8025,-0.038285,1.3013,-0.062215
14.8038,-0.038285,1.4788,-0.062236
14.8050,-0.038285,1.6496,-0.062262
14.8063,-0.038285,1.8131,-0.062293
14.8075,-0.038285,1.9685,-0.062329
14.8088,-0.160319,2.1151,-0.062368
14.8100,-0.160319,2.2523,-0.062412
14.8113,-0.160319,2.3795,-0.062460
14.8125,-0.160319,2.4962,-0.062512
14.8138,-0.160319,2.6016,-0.062567
14.8150,-0.160319,2.6955,-0.062626
14.8163,-0.160319,2.7773,-0.062688
14.8175,-0.160319,2.8468,-0.062752
14.8188,0.043071,2.9036,-0.062819
14.8200,0.043071,2.9475,-0.062889
14.8240,0.043071,2.9990,-0.063121
14.8250,0.043071,2.9908,-0.063180
14.8259,0.043071,2.9755,-0.063236
14.8268,0.043071,2.9531,-0.063291
14.8278,0.043071,2.9235,-0.063347
14.8287,0.258425,2.8868,-0.063403
14.8296,0.258425,2.8431,-0.063459
14.8305,0.258425,2.7926,-0.063514
14.8315,0.258425,2.7353,-0.063568
14.8325,0.258425,2.6607,-0.063631
14.8338,0.258425,2.5625,-0.063703
14.8350,0.258425,2.4527,-0.063773
14.8363,0.258425,2.3320,-0.063841
14.8375,0.258425,2.2009,-0.063907
14.8388,-0.200997,2.0600,-0.063970
14.8400,-0.200997,1.9098,-0.064030
14.8413,-0.200997,1.7514,-0.064087
14.8425,-0.200997,1.5850,-0.064141
14.8438,-0.200997,1.4115,-0.064191
14.8450,-0.200997,1.2318,-0.064237
14.8463,-0.200997,1.0466,-0.064278
14.8475,-0.200997,0.8567,-0.064316
14.8488,-0.179462,0.6630,-0.064349
14.8500,-0.179462,0.4663,-0.064377
14.8513,-0.179462,0.2676,-0.064401
14.8525,-0.179462,0.0677,-0.064420
14.8538,-0.179462,-0.1326,-0.064434
14.8550,-0.179462,-0.3322,-0.064443
14.8563,-0.179462,-0.5302,-0.064447
14.8575,-0.179462,-0.7260,-0.064446
14.8588,-0.179462,-0.9185,-0.064440
14.8600,-0.318245,-1.1072,-0.064428
14.8613,-0.318245,-1.2908,-0.064412
14.8625,-0.318245,-1.4685,-0.064391
14.8638,-0.318245,-1.6398,-0.064365
14.8650,-0.318245,-1.8038,-0.064335
14.8663,-0.318245,-1.9596,-0.064300
14.8675,-0.318245,-2.1068,-0.064260
14.8688,-0.318245,-2.2446,-0.064216
14.8700,-0.217747,-2.3723,-0.064169
14.8713,-0.217747,-2.4898,-0.064117
14.8747,-0.217747,-2.7506,-0.063960
14.8756,-0.217747,-2.8085,-0.063911
14.8766,-0.217747,-2.8571,-0.063863
14.8775,-0.217747,-2.8987,-0.063813
14.8784,-0.217747,-2.9332,-0.063763
14.8793,-0.205783,-2.9606,-0.063711
14.8802,-0.205783,-2.9809,-0.063658
14.8813,-0.205783,-2.9950,-0.063598
14.8825,-0.205783,-2.9999,-0.063524
14.8838,-0.205783,-2.9914,-0.063449
14.8850,-0.205783,-2.9696,-0.063374
14.8863,-0.205783,-2.9346,-0.063298
14.8875,-0.205783,-2.8865,-0.063223
14.8888,-0.205783,-2.8256,-0.063148
14.8900,0.215354,-2.7521,-0.063073
14.8913,0.215354,-2.6663,-0.063000
14.8925,0.215354,-2.5685,-0.062928
14.8938,0.215354,-2.4595,-0.062857
14.8950,0.215354,-2.3392,-0.062789
14.8963,0.215354,-2.2088,-0.062723
14.8975,0.215354,-2.0685,-0.062660
14.8988,0.215354,-1.9190,-0.062599
14.9000,-0.177069,-1.7609,-0.062542
14.9013,-0.177069,-1.5949,-0.062488
14.9025,-0.177069,-1.4219,-0.062438
14.9038,-0.177069,-1.2425,-0.062392
14.9050,-0.177069,-1.0578,-0.062350
14.9063,-0.177069,-0.8681,-0.062312
14.9075,-0.177069,-0.6747,-0.062279
14.9088,-0.177069,-0.4780,-0.062250
14.9100,0.100499,-0.2793,-0.062226
14.9113,0.100499,-0.0795,-0.062207
14.9125,0.100499,0.1209,-0.062193
14.9138,0.100499,0.3206,-0.062183
14.9150,0.100499,0.5189,-0.062179
14.9163,0.100499,0.7148,-0.062180
14.9175,0.100499,0.9076,-0.062186
14.9188,0.100499,1.0963,-0.062197
14.9200,0.014357,1.2802,-0.062213
14.9213,0.014357,1.4581,-0.062233
14.9225,0.014357,1.6318,-0.062259
14.9256,0.014357,2.0186,-0.062341
14.9266,0.014357,2.1310,-0.062373
14.9275,0.014357,2.2327,-0.062406
14.9284,0.014357,2.3287,-0.062440
14.9293,0.014357,2.4189,-0.062477
14.9302,-0.086142,2.5032,-0.062516
14.9313,-0.086142,2.5898,-0.062561
14.9325,-0.086142,2.6850,-0.062619
14.9338,-0.086142,2.7683,-0.062680
14.9350,-0.086142,2.8392,-0.062745
14.9363,-0.086142,2.8975,-0.062811
14.9375,-0.086142,2.9429,-0.062880
14.9388,-0.086142,2.9752,-0.062951
14.9400,-0.086142,2.9943,-0.063024
14.9413,-0.069392,3.0000,-0.063097
14.9425,-0.069392,2.9923,-0.063172
14.9438,-0.069392,2.9713,-0.063248
14.9450,-0.069392,2.9371,-0.063323
14.9463,-0.069392,2.8897,-0.063399
14.9475,-0.069392,2.8295,-0.063474
14.9488,-0.069392,2.7567,-0.063549
14.9500,-0.069392,2.6717,-0.063622
14.9513,0.153141,2.5747,-0.063694
14.9525,0.153141,2.4662,-0.063765
14.9538,0.153141,2.3468,-0.063833
14.9550,0.153141,2.2168,-0.063899
14.9563,0.153141,2.0767,-0.063963
14.9575,0.153141,1.9280,-0.064023
14.9588,0.153141,1.7704,-0.064081
14.9600,0.153141,1.6047,-0.064135
14.9613,0.007178,1.4324,-0.064185
14.9625,0.007178,1.2534,-0.064231
14.9638,0.007178,1.0688,-0.064274
14.9650,0.007178,0.8791,-0.064312
14.9663,0.007178,0.6859,-0.064345
14.9675,0.007178,0.4896,-0.064374
14.9688,0.007178,0.2912,-0.064399
14.9700,0.007178,0.0914,-0.064418
