t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
19.7003,0.150748,-5.7377,-0.058847
19.7013,0.150748,-5.8174,-0.058877
19.7022,-0.126820,-5.8827,-0.058906
19.7031,-0.126820,-5.9337,-0.058934
19.7040,-0.126820,-5.9703,-0.058961
19.7049,-0.126820,-5.9924,-0.058988
19.7059,-0.126820,-6.0000,-0.059013
19.7068,-0.126820,-5.9931,-0.059038
19.7077,-0.126820,-5.9717,-0.059061
19.7086,-0.126820,-5.9358,-0.059083
19.7095,-0.126820,-5.8857,-0.059104
19.7105,-0.126820,-5.8212,-0.059124
19.7114,-0.126820,-5.7427,-0.059143
19.7123,0.112463,-5.6503,-0.059160
19.7132,0.112463,-5.5444,-0.059175
19.7141,0.112463,-5.4249,-0.059190
19.7153,0.112463,-5.2546,-0.059206
19.7166,0.112463,-5.0499,-0.059221
19.7178,0.112463,-4.8223,-0.059232
19.7191,0.112463,-4.5733,-0.059241
19.7203,0.112463,-4.3042,-0.059247
19.7216,0.112463,-4.0159,-0.059250
19.7228,-0.452243,-3.7095,-0.059251
19.7241,-0.452243,-3.3867,-0.059248
19.7253,-0.452243,-3.0488,-0.059242
19.7266,-0.452243,-2.6973,-0.059233
19.7278,-0.452243,-2.3337,-0.059222
19.7291,-0.452243,-1.9598,-0.059207
19.7303,-0.452243,-1.5772,-0.059190
19.7316,-0.452243,-1.1874,-0.059171
19.7328,-0.191426,-0.7926,-0.059148
19.7341,-0.191426,-0.3941,-0.059123
19.7353,-0.191426,0.0066,-0.059096
19.7366,-0.191426,0.4067,-0.059067
19.7378,-0.191426,0.8051,-0.059035
19.7391,-0.191426,1.2000,-0.059001
19.7403,-0.191426,1.5895,-0.058966
19.7416,-0.191426,1.9719,-0.058929
19.7428,-0.110070,2.3455,-0.058890
19.7441,-0.110070,2.7087,-0.058850
19.7453,-0.110070,3.0619,-0.058809
19.7514,-0.110070,4.5409,-0.058599
19.7527,0.571885,4.8012,-0.058553
19.7536,0.571885,4.9785,-0.058520
19.7545,0.571885,5.1380,-0.058487
19.7555,0.571885,5.2848,-0.058455
19.7564,0.571885,5.4181,-0.058423
19.7573,0.571885,5.5385,-0.058392
19.7582,0.571885,5.6453,-0.058361
19.7592,0.571885,5.7386,-0.058331
19.7601,0.571885,5.8178,-0.058301
19.7610,0.571885,5.8829,-0.058272
19.7619,0.571885,5.9338,-0.058244
19.7628,-1.167697,5.9703,-0.058217
19.7638,-1.167697,5.9924,-0.058190
19.7647,-1.167697,6.0000,-0.058165
19.7656,-1.167697,5.9931,-0.058140
19.7666,-1.167697,5.9704,-0.058116
19.7678,-1.167697,5.9175,-0.058086
19.7691,-1.167697,5.8382,-0.058059
19.7703,-1.167697,5.7329,-0.058033
19.7716,-1.167697,5.6020,-0.058011
19.7728,0.696311,5.4462,-0.057990
19.7741,0.696311,5.2661,-0.057973
19.7753,0.696311,5.0626,-0.057958
19.7766,0.696311,4.8365,-0.057946
19.7778,0.696311,4.5888,-0.057937
19.7791,0.696311,4.3207,-0.057931
19.7803,0.696311,4.0334,-0.057928
19.7816,0.696311,3.7281,-0.057927
19.7828,-0.239282,3.4065,-0.057930
19.7841,-0.239282,3.0694,-0.057936
19.7853,-0.239282,2.7184,-0.057944
19.7866,-0.239282,2.3553,-0.057955
19.7878,-0.239282,1.9820,-0.057970
19.7891,-0.239282,1.5997,-0.057986
19.7903,-0.239282,1.2103,-0.058006
19.7916,-0.239282,0.8156,-0.058028
19.7928,-0.239282,0.4173,-0.058053
19.7941,-0.260818,0.0171,-0.058080
19.7953,-0.260818,-0.3832,-0.058110
19.7973,-0.260818,-1.0093,-0.058160
19.8033,0.246461,-2.8292,-0.058342
19.8048,0.246461,-3.2338,-0.058390
19.8057,0.246461,-3.4906,-0.058423
19.8067,0.246461,-3.7268,-0.058455
19.8076,0.246461,-3.9537,-0.058487
19.8085,0.246461,-4.1708,-0.058519
19.8094,0.246461,-4.3777,-0.058552
19.8103,0.246461,-4.5740,-0.058584
19.8113,0.246461,-4.7731,-0.058619
19.8124,0.246461,-4.9645,-0.058655
19.8133,0.117248,-5.1338,-0.058690
19.8143,0.117248,-5.2810,-0.058722
19.8152,0.117248,-5.4152,-0.058754
19.8161,0.117248,-5.5361,-0.058785
19.8170,0.117248,-5.6433,-0.058816
19.8180,0.117248,-5.7369,-0.058846
19.8189,0.117248,-5.8179,-0.058877
19.8199,0.117248,-5.8873,-0.058908
19.8209,0.117248,-5.9395,-0.058938
19.8218,0.117248,-5.9742,-0.058965
19.8228,0.117248,-5.9957,-0.058994
19.8241,-0.136391,-5.9976,-0.059028
19.8253,-0.136391,-5.9728,-0.059060
19.8266,-0.136391,-5.9215,-0.059090
19.8278,-0.136391,-5.8437,-0.059118
19.8291,-0.136391,-5.7399,-0.059143
19.8303,-0.136391,-5.6106,-0.059166
19.8316,-0.136391,-5.4562,-0.059186
19.8328,-0.136391,-5.2776,-0.059204
19.8341,-0.198604,-5.0754,-0.059219
19.8353,-0.198604,-4.8506,-0.059231
19.8366,-0.198604,-4.6042,-0.059240
19.8378,-0.198604,-4.3374,-0.059247
19.8391,-0.198604,-4.0506,-0.059250
19.8403,-0.198604,-3.7464,-0.059251
19.8416,-0.198604,-3.4255,-0.059248
19.8428,-0.198604,-3.0890,-0.059243
19.8441,-0.129212,-2.7392,-0.059234
19.8453,-0.129212,-2.3770,-0.059223
19.8466,-0.129212,-2.0042,-0.059209
19.8478,-0.129212,-1.6225,-0.059193
19.8494,-0.129212,-1.1213,-0.059167
19.8556,-0.547956,0.8406,-0.059032
19.8566,-0.547956,1.1555,-0.059005
19.8575,-0.547956,1.4481,-0.058979
19.8584,-0.547956,1.7348,-0.058952
19.8594,-0.547956,2.0156,-0.058924
19.8603,-0.547956,2.2913,-0.058896
19.8612,-0.547956,2.5610,-0.058867
19.8621,-0.547956,2.8246,-0.058837
19.8630,-0.547956,3.0815,-0.058806
19.8640,-0.547956,3.3307,-0.058775
19.8649,0.112463,3.5722,-0.058744
19.8658,0.112463,3.8048,-0.058712
19.8667,0.112463,4.0282,-0.058680
19.8676,0.112463,4.2420,-0.058648
19.8686,0.112463,4.4453,-0.058615
19.8695,0.112463,4.6379,-0.058583
19.8704,0.112463,4.8195,-0.058550
19.8716,0.112463,5.0314,-0.058509
19.8728,0.112463,5.2381,-0.058466
19.8741,0.112463,5.4216,-0.058423
19.8753,0.035892,5.5810,-0.058380
19.8766,0.035892,5.7155,-0.058339
19.8778,0.035892,5.8246,-0.058298
19.8791,0.035892,5.9077,-0.058259
19.8803,0.035892,5.9647,-0.058222
19.8816,0.035892,5.9947,-0.058186
19.8828,0.035892,5.9982,-0.058152
19.8841,0.035892,5.9750,-0.058120
19.8853,-0.033500,5.9251,-0.058090
19.8866,-0.033500,5.8488,-0.058062
19.8878,-0.033500,5.7467,-0.058036
19.8891,-0.033500,5.6189,-0.058013
19.8903,-0.033500,5.4658,-0.057993
19.8916,-0.033500,5.2885,-0.057975
19.8928,-0.033500,5.0877,-0.057960
19.8941,-0.033500,4.8642,-0.057947
19.8953,0.035892,4.6190,-0.057938
19.8966,0.035892,4.3532,-0.057931
19.8978,0.035892,4.0681,-0.057928
19.8991,0.035892,3.7649,-0.057927
19.9012,0.035892,3.1958,-0.057933
19.9073,-0.059821,1.4087,-0.057996
19.9083,-0.059821,1.0922,-0.058013
19.9093,-0.059821,0.7991,-0.058029
19.9102,-0.059821,0.5049,-0.058047
19.9111,-0.059821,0.2098,-0.058067
19.9120,-0.059821,-0.0856,-0.058087
19.9130,-0.059821,-0.3808,-0.058109
19.9139,-0.059821,-0.6750,-0.058132
19.9148,0.279960,-0.9675,-0.058156
19.9157,0.279960,-1.2575,-0.058182
19.9166,0.279960,-1.5443,-0.058208
19.9176,0.279960,-1.8275,-0.058235
19.9185,0.279960,-2.1097,-0.058263
19.9194,0.279960,-2.3859,-0.058292
19.9203,0.279960,-2.6550,-0.058322
19.9213,0.279960,-2.9176,-0.058352
19.9222,0.279960,-3.1719,-0.058383
19.9231,0.279960,-3.4187,-0.058414
19.9241,0.279960,-3.6644,-0.058446
19.9253,-0.203390,-3.9727,-0.058490
19.9266,-0.203390,-4.2640,-0.058534
19.9278,-0.203390,-4.5359,-0.058578
19.9291,-0.203390,-4.7878,-0.058622
19.9303,-0.203390,-5.0183,-0.058666
19.9316,-0.203390,-5.2265,-0.058710
19.9328,-0.203390,-5.4114,-0.058753
19.9341,-0.203390,-5.5722,-0.058795
19.9353,-0.126820,-5.7084,-0.058837
19.9366,-0.126820,-5.8189,-0.058877
19.9378,-0.126820,-5.9035,-0.058916
19.9391,-0.126820,-5.9618,-0.058954
19.9403,-0.126820,-5.9936,-0.058990
19.9416,-0.126820,-5.9987,-0.059024
19.9428,-0.126820,-5.9771,-0.059056
19.9441,-0.126820,-5.9288,-0.059087
19.9453,0.038285,-5.8541,-0.059115
19.9466,0.038285,-5.7533,-0.059140
19.9478,0.038285,-5.6269,-0.059164
19.9491,0.038285,-5.4754,-0.059184
19.9503,0.038285,-5.2996,-0.059202
19.9516,0.038285,-5.1000,-0.059217
19.9533,0.038285,-4.7874,-0.059234
19.9590,0.011964,-3.4736,-0.059249
19.9600,0.011964,-3.2131,-0.059245
19.9609,0.011964,-2.9593,-0.059240
19.9619,0.011964,-2.6987,-0.059233
19.9628,0.011964,-2.4320,-0.059225
19.9637,0.011964,-2.1591,-0.059215
19.9646,0.011964,-1.8811,-0.059204
19.9655,0.011964,-1.5985,-0.059191
19.9665,-0.150748,-1.3117,-0.059177
19.9674,-0.150748,-1.0222,-0.059162
19.9683,-0.150748,-0.7304,-0.059144
19.9692,-0.150748,-0.4368,-0.059126
19.9701,-0.150748,-0.1419,-0.059106
19.9711,-0.150748,0.1531,-0.059086
19.9720,-0.150748,0.4476,-0.059063
19.9729,-0.150748,0.7412,-0.059040
19.9741,-0.150748,1.1078,-0.059009
19.9753,-0.150748,1.4984,-0.058974
19.9766,-0.260818,1.8825,-0.058938
19.9778,-0.260818,2.2584,-0.058899
19.9791,-0.260818,2.6242,-0.058860
19.9803,-0.260818,2.9782,-0.058819
19.9816,-0.260818,3.3191,-0.058777
19.9828,-0.260818,3.6451,-0.058734
19.9841,-0.260818,3.9550,-0.058691
19.9853,-0.260818,4.2472,-0.058647
19.9866,-0.279960,4.5206,-0.058603
19.9878,-0.279960,4.7735,-0.058559
19.9891,-0.279960,5.0053,-0.058515
19.9903,-0.279960,5.2149,-0.058471
19.9916,-0.279960,5.4012,-0.058428
19.9928,-0.279960,5.5635,-0.058385
19.9941,-0.279960,5.7009,-0.058344
19.9953,-0.279960,5.8131,-0.058303
19.9966,0.117248,5.8993,-0.058264
19.9978,0.117248,5.9592,-0.058226
19.9991,0.117248,5.9925,-0.058190
20.0003,0.117248,5.9992,-0.058156
20.0016,0.117248,5.9791,-0.058123
20.0028,0.117248,5.9323,-0.058093
20.0041,0.117248,5.8592,-0.058065
20.0053,0.117248,5.7596,-0.058039
20.0106,-0.148355,5.0575,-0.057958
20.0116,-0.148355,4.8770,-0.057948
20.0126,-0.148355,4.6971,-0.057941
20.0135,-0.148355,4.5071,-0.057935
20.0145,-0.148355,4.2993,-0.057931
20.0154,-0.148355,4.0814,-0.057928
20.0163,-0.148355,3.8592,-0.057927
20.0173,0.646062,3.6262,-0.057928
20.0182,0.646062,3.3848,-0.057930
20.0191,0.646062,3.1318,-0.057934
20.0201,0.646062,2.8705,-0.057940
20.0210,0.646062,2.6077,-0.057947
20.0219,0.646062,2.3393,-0.057956
20.0228,0.646062,2.0646,-0.057966
20.0241,0.646062,1.6903,-0.057982
20.0253,0.646062,1.3030,-0.058001
20.0266,-0.839881,0.9094,-0.058023
20.0278,-0.839881,0.5118,-0.058047
20.0291,-0.839881,0.1120,-0.058074
20.0303,-0.839881,-0.2886,-0.058102
20.0316,-0.839881,-0.6878,-0.058133
20.0328,-0.839881,-1.0837,-0.058166
20.0341,-0.839881,-1.4750,-0.058201
20.0353,-0.839881,-1.8597,-0.058238
20.0366,-0.839881,-2.2361,-0.058276
20.0378,0.129212,-2.6025,-0.058316
20.0391,0.129212,-2.9574,-0.058357
20.0403,0.129212,-3.2991,-0.058399
20.0416,0.129212,-3.6260,-0.058441
20.0428,0.129212,-3.9369,-0.058485
20.0441,0.129212,-4.2305,-0.058528
20.0453,0.129212,-4.5048,-0.058573
20.0466,0.129212,-4.7594,-0.058617
20.0478,-0.119641,-4.9926,-0.058661
20.0491,-0.119641,-5.2033,-0.058705
20.0503,-0.119641,-5.3910,-0.058748
20.0516,-0.119641,-5.5548,-0.058790
20.0528,-0.119641,-5.6936,-0.058832
20.0541,-0.119641,-5.8072,-0.058872
20.0553,-0.119641,-5.8949,-0.058912
20.0570,0.129212,-5.9721,-0.058963
20.0632,0.129212,-5.8373,-0.059120
20.0642,0.129212,-5.7536,-0.059140
20.0652,0.129212,-5.6600,-0.059158
20.0661,0.129212,-5.5550,-0.059174
20.0670,0.129212,-5.4367,-0.059189
20.0679,-0.090927,-5.3051,-0.059202
20.0688,-0.090927,-5.1609,-0.059213
20.0698,-0.090927,-5.0043,-0.059223
20.0707,-0.090927,-4.8350,-0.059232
20.0716,-0.090927,-4.6550,-0.059239
20.0725,-0.090927,-4.4634,-0.059244
20.0734,-0.090927,-4.2607,-0.059248
20.0744,-0.090927,-4.0481,-0.059250
20.0753,-0.090927,-3.8137,-0.059251
20.0763,-0.090927,-3.5793,-0.059250
20.0772,-0.090927,-3.3377,-0.059247
20.0782,-0.086142,-3.0738,-0.059242
20.0793,-0.086142,-2.7694,-0.059235
20.0803,-0.086142,-2.4624,-0.059226
20.0816,-0.086142,-2.0924,-0.059213
20.0828,-0.086142,-1.7101,-0.059197
20.0841,-0.086142,-1.3224,-0.059178
20.0853,-0.086142,-0.9290,-0.059156
20.0866,-0.086142,-0.5347,-0.059132
20.0878,-0.066999,-0.1352,-0.059106
20.0891,-0.066999,0.2650,-0.059077
20.0903,-0.066999,0.6642,-0.059046
20.0916,-0.066999,1.0607,-0.059013
20.0928,-0.066999,1.4522,-0.058979
20.0941,-0.066999,1.8373,-0.058942
20.0953,-0.066999,2.2143,-0.058904
20.0966,-0.066999,2.5813,-0.058864
20.0978,-0.277567,2.9455,-0.058823
20.0991,-0.277567,3.2799,-0.058782
20.1003,-0.277567,3.6077,-0.058739
20.1016,-0.277567,3.9196,-0.058696
20.1028,-0.277567,4.2138,-0.058652
20.1041,-0.277567,4.4893,-0.058608
20.1053,-0.277567,4.7448,-0.058564
20.1066,-0.277567,4.9793,-0.058520
20.1078,-0.299103,5.1915,-0.058476
20.1091,-0.299103,5.3829,-0.058432
20.1153,-0.299103,5.9512,-0.058232
20.1162,-0.299103,5.9831,-0.058203
20.1172,-0.299103,5.9982,-0.058177
20.1181,0.093320,5.9980,-0.058151
20.1191,0.093320,5.9827,-0.058127
20.1200,0.093320,5.9528,-0.058104
20.1209,0.093320,5.9086,-0.058082
20.1218,0.093320,5.8502,-0.058062
20.1228,0.093320,5.7775,-0.058043
20.1237,0.093320,5.6909,-0.058025
20.1246,0.093320,5.5906,-0.058009
20.1255,0.093320,5.4768,-0.057994
20.1264,0.093320,5.3495,-0.057980
20.1274,0.093320,5.2098,-0.057968
20.1283,-0.153141,5.0564,-0.057958
20.1292,-0.153141,4.8914,-0.057949
20.1303,-0.153141,4.6782,-0.057940
20.1316,-0.153141,4.4176,-0.057933
20.1328,-0.153141,4.1369,-0.057928
20.1341,-0.153141,3.8378,-0.057927
20.1353,-0.153141,3.5219,-0.057929
20.1366,-0.153141,3.1898,-0.057933
20.1378,-0.153141,2.8436,-0.057941
20.1391,0.119641,2.4847,-0.057951
20.1403,0.119641,2.1149,-0.057964
20.1416,0.119641,1.7357,-0.057980
20.1428,0.119641,1.3486,-0.057999
20.1441,0.119641,0.9556,-0.058020
20.1453,0.119641,0.5584,-0.058044
20.1466,0.119641,0.1582,-0.058070
20.1478,0.119641,-0.2415,-0.058099
20.1491,-0.004786,-0.6412,-0.058130
20.1503,-0.004786,-1.0378,-0.058162
20.1516,-0.004786,-1.4298,-0.058197
20.1528,-0.004786,-1.8154,-0.058234
20.1541,-0.004786,-2.1929,-0.058272
20.1553,-0.004786,-2.5605,-0.058311
20.1566,-0.004786,-2.9168,-0.058352
20.1578,-0.004786,-3.2601,-0.058394
20.1591,-0.009571,-3.5888,-0.058436
20.1610,-0.009571,-4.0729,-0.058505
20.1671,-0.009571,-5.2710,-0.058720
20.1690,0.090927,-5.5263,-0.058782
20.1699,0.090927,-5.6391,-0.058815
20.1709,0.090927,-5.7333,-0.058845
20.1718,0.090927,-5.8136,-0.058875
20.1727,0.090927,-5.8796,-0.058904
20.1736,0.090927,-5.9313,-0.058932
20.1746,0.090927,-5.9687,-0.058960
20.1755,0.090927,-5.9920,-0.058987
20.1765,0.090927,-6.0000,-0.059015
20.1775,0.090927,-5.9905,-0.059042
20.1785,0.090927,-5.9659,-0.059065
20.1794,-0.007178,-5.9272,-0.059087
20.1803,-0.007178,-5.8741,-0.059108
20.1812,-0.007178,-5.8068,-0.059128
20.1822,-0.007178,-5.7254,-0.059146
20.1831,-0.007178,-5.6301,-0.059163
20.1840,-0.007178,-5.5216,-0.059178
20.1849,-0.007178,-5.3995,-0.059193
20.1858,-0.007178,-5.2644,-0.059205
20.1868,-0.007178,-5.1165,-0.059216
20.1878,-0.007178,-4.9316,-0.059227
20.1891,-0.007178,-4.6933,-0.059237
20.1903,-0.081356,-4.4335,-0.059245
20.1916,-0.081356,-4.1540,-0.059249
20.1928,-0.081356,-3.8558,-0.059251
20.1941,-0.081356,-3.5406,-0.059249
20.1953,-0.081356,-3.2097,-0.059245
20.1966,-0.081356,-2.8643,-0.059238
20.1978,-0.081356,-2.5062,-0.059228
20.1991,-0.081356,-2.1372,-0.059215
20.2003,-0.232104,-1.7586,-0.059199
20.2016,-0.232104,-1.3720,-0.059180
20.2028,-0.232104,-0.9788,-0.059159
20.2041,-0.232104,-0.5817,-0.059135
20.2053,-0.232104,-0.1821,-0.059109
20.2066,-0.232104,0.2184,-0.059081
20.2078,-0.232104,0.6178,-0.059050
20.2091,-0.232104,1.0146,-0.059017
20.2103,-0.059821,1.4069,-0.058983
20.2116,-0.059821,1.7929,-0.058946
20.2132,-0.059821,2.2784,-0.058897
20.2192,-0.059821,3.9239,-0.058695
20.2202,-0.205783,4.1626,-0.058660
20.2212,-0.205783,4.3789,-0.058626
20.2221,-0.205783,4.5761,-0.058593
20.2230,-0.205783,4.7618,-0.058561
20.2240,-0.205783,4.9358,-0.058528
20.2249,-0.205783,5.0978,-0.058496
20.2258,-0.205783,5.2472,-0.058464
20.2267,-0.205783,5.3841,-0.058432
20.2277,-0.205783,5.5081,-0.058400
20.2286,-0.205783,5.6183,-0.058369
20.2295,-0.205783,5.7150,-0.058339
20.2304,0.000000,5.7979,-0.058309
20.2313,0.000000,5.8668,-0.058280
20.2323,0.000000,5.9215,-0.058252
20.2332,0.000000,5.9619,-0.058224
20.2341,0.000000,5.9879,-0.058197
20.2353,0.000000,6.0000,-0.058164
20.2366,0.000000,5.9862,-0.058131
20.2378,0.000000,5.9458,-0.058100
20.2391,0.000000,5.8788,-0.058071
20.2403,-0.038285,5.7857,-0.058045
20.2416,-0.038285,5.6668,-0.058021
20.2428,-0.038285,5.5226,-0.058000
20.2441,-0.038285,5.3538,-0.057981
20.2453,-0.038285,5.1613,-0.057965
20.2466,-0.038285,4.9455,-0.057951
20.2478,-0.038285,4.7080,-0.057941
20.2491,-0.038285,4.4494,-0.057933
20.2503,-0.112463,4.1710,-0.057929
20.2516,-0.112463,3.8740,-0.057927
20.2528,-0.112463,3.5598,-0.057928
20.2541,-0.112463,3.2296,-0.057933
20.2553,-0.112463,2.8848,-0.057940
20.2566,-0.112463,2.5275,-0.057950
20.2578,-0.112463,2.1588,-0.057963
20.2591,-0.112463,1.7807,-0.057978
20.2603,-0.031107,1.3945,-0.057997
20.2616,-0.031107,1.0020,-0.058018
20.2628,-0.031107,0.6051,-0.058041
20.2641,-0.031107,0.2056,-0.058067
20.2653,-0.031107,-0.1958,-0.058095
20.2710,0.162712,-1.9793,-0.058250
20.2720,0.162712,-2.2730,-0.058280
20.2729,0.162712,-2.5445,-0.058309
20.2738,0.162712,-2.8088,-0.058339
20.2747,0.162712,-3.0662,-0.058370
20.2757,0.162712,-3.3161,-0.058401
20.2766,0.162712,-3.5580,-0.058432
20.2775,0.162712,-3.7914,-0.058464
20.2784,0.162712,-4.0154,-0.058496
20.2794,0.162712,-4.2296,-0.058528
20.2803,0.162712,-4.4336,-0.058561
20.2812,-0.277567,-4.6269,-0.058593
20.2821,-0.277567,-4.8089,-0.058626
20.2830,-0.277567,-4.9797,-0.058658
20.2841,-0.277567,-5.1559,-0.058694
20.2853,-0.277567,-5.3489,-0.058738
20.2866,-0.277567,-5.5185,-0.058780
20.2878,-0.277567,-5.6632,-0.058822
20.2891,-0.277567,-5.7828,-0.058863
20.2903,-0.277567,-5.8766,-0.058903
20.2916,0.131605,-5.9443,-0.058941
20.2928,0.131605,-5.9855,-0.058977
20.2941,0.131605,-6.0000,-0.059012
20.2953,0.131605,-5.9878,-0.059045
20.2966,0.131605,-5.9489,-0.059076
20.2978,0.131605,-5.8835,-0.059105
20.2991,0.131605,-5.7919,-0.059132
20.3003,0.131605,-5.6745,-0.059156
20.3016,-0.050249,-5.5318,-0.059177
20.3028,-0.050249,-5.3645,-0.059196
20.3041,-0.050249,-5.1732,-0.059212
20.3053,-0.050249,-4.9590,-0.059226
20.3066,-0.050249,-4.7225,-0.059236
20.3078,-0.050249,-4.4650,-0.059244
20.3091,-0.050249,-4.1878,-0.059249
20.3103,-0.050249,-3.8918,-0.059251
20.3116,0.002393,-3.5785,-0.059250
20.3128,0.002393,-3.2493,-0.059246
20.3141,0.002393,-2.9055,-0.059239
20.3153,0.002393,-2.5489,-0.059229
20.3173,0.002393,-1.9614,-0.059208
20.3229,0.287139,-0.1914,-0.059110
20.3239,0.287139,0.1266,-0.059087
20.3249,0.287139,0.4229,-0.059065
20.3258,0.287139,0.7173,-0.059042
20.3267,0.287139,1.0096,-0.059018
20.3276,0.287139,1.2996,-0.058993
20.3285,0.287139,1.5862,-0.058966
20.3295,0.287139,1.8692,-0.058939
20.3304,0.287139,2.1472,-0.058911
20.3313,-0.681954,2.4282,-0.058881
20.3323,-0.681954,2.6960,-0.058852
20.3332,-0.681954,2.9568,-0.058821
20.3341,-0.681954,3.2098,-0.058791
20.3350,-0.681954,3.4553,-0.058759
20.3359,-0.681954,3.6924,-0.058728
20.3369,-0.681954,3.9204,-0.058696
20.3378,-0.681954,4.1468,-0.058662
20.3391,-0.681954,4.4262,-0.058618
20.3403,-0.681954,4.6866,-0.058574
20.3416,-0.457029,4.9260,-0.058530
20.3428,-0.457029,5.1436,-0.058486
20.3441,-0.457029,5.3382,-0.058443
20.3453,-0.457029,5.5091,-0.058400
20.3466,-0.457029,5.6554,-0.058358
20.3478,-0.457029,5.7764,-0.058317
20.3491,-0.457029,5.8718,-0.058278
20.3503,-0.457029,5.9410,-0.058239
20.3516,-0.457029,5.9838,-0.058203
20.3528,0.725025,5.9999,-0.058168
20.3541,0.725025,5.9892,-0.058135
20.3553,0.725025,5.9519,-0.058103
20.3566,0.725025,5.8881,-0.058075
20.3578,0.725025,5.7981,-0.058048
20.3591,0.725025,5.6820,-0.058024
20.3603,0.725025,5.5408,-0.058002
20.3616,0.725025,5.3749,-0.057983
20.3628,-0.531207,5.1850,-0.057966
20.3641,-0.531207,4.9720,-0.057953
20.3653,-0.531207,4.7370,-0.057942
20.3666,-0.531207,4.4808,-0.057934
20.3678,-0.531207,4.2046,-0.057929
20.3692,-0.531207,3.8795,-0.057927
20.3748,-0.820738,2.3459,-0.057956
20.3758,-0.820738,2.0550,-0.057967
20.3767,-0.820738,1.7748,-0.057978
20.3777,-0.820738,1.4912,-0.057992
20.3786,-0.820738,1.2033,-0.058006
20.3795,-0.820738,0.9129,-0.058023
20.3805,-0.820738,0.6035,-0.058041
20.3815,-0.820738,0.2852,-0.058062
20.3824,1.007378,-0.0203,-0.058083
20.3833,1.007378,-0.3163,-0.058104
20.3843,1.007378,-0.6109,-0.058127
20.3852,1.007378,-0.9037,-0.058151
20.3861,1.007378,-1.1939,-0.058176
20.3870,1.007378,-1.4820,-0.058202
20.3879,1.007378,-1.7663,-0.058229
20.3891,1.007378,-2.1056,-0.058263
20.3903,1.007378,-2.4749,-0.058302
20.3916,1.007378,-2.8339,-0.058342
20.3928,-0.167498,-3.1805,-0.058384
20.3941,-0.167498,-3.5128,-0.058426
20.3953,-0.167498,-3.8294,-0.058469
20.3966,-0.167498,-4.1290,-0.058513
20.3978,-0.167498,-4.4102,-0.058557
20.3991,-0.167498,-4.6719,-0.058601
20.4003,-0.167498,-4.9125,-0.058645
20.4016,-0.167498,-5.1314,-0.058689
20.4028,-0.346959,-5.3274,-0.058733
20.4041,-0.346959,-5.4996,-0.058775
20.4053,-0.346959,-5.6474,-0.058817
20.4066,-0.346959,-5.7701,-0.058858
20.4078,-0.346959,-5.8669,-0.058898
20.4091,-0.346959,-5.9377,-0.058936
20.4103,-0.346959,-5.9820,-0.058973
20.4116,-0.346959,-5.9997,-0.059008
20.4128,0.236889,-5.9906,-0.059041
20.4141,0.236889,-5.9548,-0.059073
20.4153,0.236889,-5.8925,-0.059102
20.4166,0.236889,-5.8040,-0.059129
20.4178,0.236889,-5.6893,-0.059153
20.4191,0.236889,-5.5497,-0.059175
20.4211,0.236889,-5.2740,-0.059204
20.4271,-0.069392,-4.0875,-0.059250
20.4284,-0.069392,-3.7777,-0.059251
20.4294,-0.069392,-3.5347,-0.059249
20.4303,-0.069392,-3.2915,-0.059246
20.4312,-0.069392,-3.0402,-0.059242
20.4321,-0.069392,-2.7818,-0.059236
20.4331,-0.547956,-2.5172,-0.059228
20.4340,-0.547956,-2.2466,-0.059219
20.4349,-0.547956,-1.9707,-0.059208
20.4358,-0.547956,-1.6900,-0.059196
20.4368,-0.547956,-1.4050,-0.059182
20.4377,-0.547956,-1.1169,-0.059167
20.4386,-0.547956,-0.8251,-0.059150
20.4395,-0.547956,-0.5321,-0.059132
20.4404,-0.547956,-0.2380,-0.059113
20.4414,-0.547956,0.0569,-0.059093
20.4423,-0.547956,0.3516,-0.059071
20.4432,0.401994,0.6454,-0.059048
20.4441,0.401994,0.9378,-0.059024
20.4453,0.401994,1.3156,-0.058991
20.4466,0.401994,1.7031,-0.058955
20.4478,0.401994,2.0827,-0.058918
20.4491,0.401994,2.4534,-0.058878
20.4503,0.401994,2.8131,-0.058838
20.4516,0.401994,3.1604,-0.058797
20.4528,0.401994,3.4936,-0.058754
20.4541,-0.270389,3.8112,-0.058711
20.4553,-0.270389,4.1119,-0.058668
20.4566,-0.270389,4.3942,-0.058624
20.4578,-0.270389,4.6570,-0.058579
20.4591,-0.270389,4.8988,-0.058535
20.4603,-0.270389,5.1189,-0.058491
20.4616,-0.270389,5.3163,-0.058448
20.4628,-0.270389,5.4903,-0.058405
20.4641,0.157926,5.6395,-0.058363
20.4653,0.157926,5.7636,-0.058322
20.4666,0.157926,5.8620,-0.058282
20.4678,0.157926,5.9343,-0.058244
20.4691,0.157926,5.9801,-0.058207
20.4703,0.157926,5.9994,-0.058172
20.4716,0.157926,5.9918,-0.058138
20.4730,0.157926,5.9495,-0.058102
20.4791,-0.287139,5.3967,-0.057985
20.4802,-0.287139,5.2258,-0.057970
20.4812,-0.287139,5.0671,-0.057958
20.4821,-0.287139,4.9026,-0.057949
20.4830,-0.287139,4.7259,-0.057942
20.4839,0.803988,4.5379,-0.057936
20.4849,0.803988,4.3395,-0.057931
20.4858,0.803988,4.1306,-0.057928
20.4867,0.803988,3.9111,-0.057927
