t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
27.6275,-0.117248,1.5120,-0.062167
27.6288,-0.117248,1.6817,-0.062230
27.6300,-0.117248,1.8437,-0.062295
27.6313,-0.117248,1.9974,-0.062363
27.6325,-0.117248,2.1423,-0.062433
27.6338,-0.117248,2.2776,-0.062505
27.6350,-0.117248,2.4028,-0.062578
27.6363,-0.117248,2.5178,-0.062652
27.6396,-0.217747,2.7679,-0.062854
27.6406,-0.217747,2.8228,-0.062911
27.6415,-0.217747,2.8694,-0.062967
27.6424,-0.217747,2.9090,-0.063022
27.6434,-0.217747,2.9415,-0.063077
27.6443,-0.217747,2.9671,-0.063131
27.6452,-0.217747,2.9856,-0.063185
27.6463,-0.217747,2.9975,-0.063246
27.6475,-0.217747,2.9990,-0.063315
27.6488,-0.217747,2.9872,-0.063382
27.6500,0.133998,2.9621,-0.063447
27.6513,0.133998,2.9238,-0.063509
27.6525,0.133998,2.8725,-0.063568
27.6538,0.133998,2.8083,-0.063623
27.6550,0.133998,2.7316,-0.063675
27.6563,0.133998,2.6428,-0.063724
27.6575,0.133998,2.5423,-0.063768
27.6588,0.133998,2.4304,-0.063808
27.6600,0.016750,2.3075,-0.063844
27.6613,0.016750,2.1746,-0.063875
27.6625,0.016750,2.0319,-0.063902
27.6638,0.016750,1.8801,-0.063923
27.6650,0.016750,1.7200,-0.063940
27.6663,0.016750,1.5522,-0.063952
27.6675,0.016750,1.3775,-0.063959
27.6688,0.016750,1.1966,-0.063961
27.6700,-0.150748,1.0104,-0.063958
27.6713,-0.150748,0.8197,-0.063950
27.6725,-0.150748,0.6254,-0.063937
27.6738,-0.150748,0.4283,-0.063919
27.6750,-0.150748,0.2292,-0.063896
27.6763,-0.150748,0.0294,-0.063868
27.6775,-0.150748,-0.1708,-0.063836
27.6788,-0.150748,-0.3702,-0.063799
27.6800,-0.150748,-0.5684,-0.063758
27.6813,-0.105284,-0.7634,-0.063712
27.6825,-0.105284,-0.9553,-0.063663
27.6838,-0.105284,-1.1428,-0.063610
27.6850,-0.105284,-1.3254,-0.063554
27.6863,-0.105284,-1.5019,-0.063494
27.6875,-0.105284,-1.6719,-0.063432
27.6888,-0.105284,-1.8343,-0.063366
27.6900,-0.105284,-1.9886,-0.063299
27.6913,0.083749,-2.1340,-0.063229
27.6925,0.083749,-2.2699,-0.063157
27.6938,0.083749,-2.3957,-0.063084
27.6983,0.083749,-2.7572,-0.062814
27.6993,0.083749,-2.8151,-0.062755
27.7002,0.083749,-2.8629,-0.062699
27.7011,-0.607777,-2.9036,-0.062644
27.7020,-0.607777,-2.9372,-0.062589
27.7030,-0.607777,-2.9637,-0.062535
27.7039,-0.607777,-2.9830,-0.062481
27.7048,-0.607777,-2.9951,-0.062429
27.7057,-0.607777,-2.9999,-0.062377
27.7067,-0.607777,-2.9975,-0.062327
27.7076,-0.607777,-2.9878,-0.062277
27.7088,-0.607777,-2.9639,-0.062214
27.7100,-0.607777,-2.9264,-0.062152
27.7113,0.545564,-2.8758,-0.062093
27.7125,0.545564,-2.8124,-0.062037
27.7138,0.545564,-2.7365,-0.061985
27.7150,0.545564,-2.6484,-0.061937
27.7163,0.545564,-2.5485,-0.061892
27.7175,0.545564,-2.4372,-0.061852
27.7188,0.545564,-2.3151,-0.061816
27.7200,0.545564,-2.1825,-0.061784
27.7213,-0.043071,-2.0405,-0.061757
27.7225,-0.043071,-1.8893,-0.061735
27.7238,-0.043071,-1.7296,-0.061718
27.7250,-0.043071,-1.5622,-0.061706
27.7263,-0.043071,-1.3879,-0.061699
27.7275,-0.043071,-1.2074,-0.061696
27.7288,-0.043071,-1.0215,-0.061699
27.7300,-0.043071,-0.8310,-0.061707
27.7313,-0.090927,-0.6369,-0.061720
27.7325,-0.090927,-0.4399,-0.061738
27.7338,-0.090927,-0.2410,-0.061760
27.7350,-0.090927,-0.0410,-0.061788
27.7363,-0.090927,0.1597,-0.061820
27.7375,-0.090927,0.3588,-0.061857
27.7388,-0.090927,0.5567,-0.061897
27.7400,-0.090927,0.7521,-0.061942
27.7413,-0.215354,0.9441,-0.061991
27.7425,-0.215354,1.1320,-0.062044
27.7438,-0.215354,1.3148,-0.062100
27.7450,-0.215354,1.4917,-0.062160
27.7463,-0.215354,1.6625,-0.062222
27.7498,-0.215354,2.1008,-0.062412
27.7508,-0.215354,2.2090,-0.062467
27.7517,-0.133998,2.3066,-0.062521
27.7526,-0.133998,2.3983,-0.062575
27.7536,-0.133998,2.4860,-0.062631
27.7545,-0.133998,2.5659,-0.062686
27.7554,-0.133998,2.6393,-0.062742
27.7564,-0.133998,2.7064,-0.062797
27.7575,-0.133998,2.7830,-0.062869
27.7588,-0.133998,2.8514,-0.062944
27.7600,-0.133998,2.9073,-0.063019
27.7613,-0.133998,2.9502,-0.063093
27.7625,-0.098106,2.9799,-0.063166
27.7638,-0.098106,2.9964,-0.063238
27.7650,-0.098106,2.9995,-0.063307
27.7663,-0.098106,2.9893,-0.063375
27.7675,-0.098106,2.9657,-0.063439
27.7688,-0.098106,2.9289,-0.063502
27.7700,-0.098106,2.8792,-0.063561
27.7713,-0.098106,2.8165,-0.063617
27.7725,0.086142,2.7413,-0.063669
27.7738,0.086142,2.6539,-0.063718
27.7750,0.086142,2.5547,-0.063763
27.7763,0.086142,2.4441,-0.063804
27.7775,0.086142,2.3226,-0.063840
27.7788,0.086142,2.1907,-0.063872
27.7800,0.086142,2.0491,-0.063899
27.7813,0.086142,1.8984,-0.063921
27.7825,-0.021535,1.7392,-0.063939
27.7838,-0.021535,1.5723,-0.063951
27.7850,-0.021535,1.3985,-0.063959
27.7863,-0.021535,1.2184,-0.063961
27.7875,-0.021535,1.0327,-0.063959
27.7888,-0.021535,0.8423,-0.063951
27.7900,-0.021535,0.6483,-0.063938
27.7913,-0.021535,0.4515,-0.063921
27.7925,-0.074178,0.2526,-0.063899
27.7938,-0.074178,0.0527,-0.063871
27.7950,-0.074178,-0.1476,-0.063840
27.7963,-0.074178,-0.3472,-0.063803
27.7978,-0.074178,-0.5798,-0.063755
27.8008,-0.074178,-1.0497,-0.063637
27.8018,-0.074178,-1.1908,-0.063596
27.8027,-0.016750,-1.3250,-0.063554
27.8036,-0.016750,-1.4558,-0.063510
27.8045,-0.016750,-1.5832,-0.063465
27.8054,-0.016750,-1.7066,-0.063418
27.8064,-0.016750,-1.8258,-0.063370
27.8075,-0.016750,-1.9710,-0.063307
27.8088,-0.016750,-2.1174,-0.063237
27.8100,-0.016750,-2.2544,-0.063166
27.8113,-0.016750,-2.3814,-0.063093
27.8125,-0.177069,-2.4978,-0.063019
27.8138,-0.177069,-2.6031,-0.062944
27.8150,-0.177069,-2.6968,-0.062869
27.8163,-0.177069,-2.7785,-0.062793
27.8175,-0.177069,-2.8478,-0.062718
27.8188,-0.177069,-2.9044,-0.062643
27.8200,-0.177069,-2.9480,-0.062569
27.8213,-0.177069,-2.9785,-0.062496
27.8225,0.023928,-2.9958,-0.062424
27.8238,0.023928,-2.9997,-0.062354
27.8250,0.023928,-2.9903,-0.062287
27.8263,0.023928,-2.9675,-0.062222
27.8275,0.023928,-2.9315,-0.062159
27.8288,0.023928,-2.8824,-0.062100
27.8300,0.023928,-2.8205,-0.062044
27.8313,0.023928,-2.7461,-0.061991
27.8325,0.023928,-2.6594,-0.061942
27.8338,-0.009571,-2.5609,-0.061897
27.8350,-0.009571,-2.4504,-0.061856
27.8363,-0.009571,-2.3295,-0.061820
27.8375,-0.009571,-2.1988,-0.061788
27.8388,-0.009571,-2.0577,-0.061760
27.8400,-0.009571,-1.9075,-0.061738
27.8413,-0.009571,-1.7487,-0.061720
27.8425,-0.009571,-1.5823,-0.061707
27.8438,0.028714,-1.4087,-0.061699
27.8450,0.028714,-1.2289,-0.061696
27.8463,0.028714,-1.0418,-0.061699
27.8475,0.028714,-0.8530,-0.061706
27.8490,0.028714,-0.6202,-0.061721
27.8522,0.028714,-0.1191,-0.061777
27.8532,0.014357,0.0386,-0.061800
27.8541,0.014357,0.1865,-0.061825
27.8550,0.014357,0.3336,-0.061852
27.8559,0.014357,0.4800,-0.061881
27.8569,0.014357,0.6250,-0.061913
27.8578,0.014357,0.7694,-0.061947
27.8588,0.014357,0.9217,-0.061985
27.8600,0.014357,1.1100,-0.062038
27.8613,0.014357,1.2934,-0.062094
27.8625,0.014357,1.4711,-0.062153
27.8638,-0.327817,1.6422,-0.062215
27.8650,-0.327817,1.8062,-0.062280
27.8663,-0.327817,1.9619,-0.062347
27.8675,-0.327817,2.1090,-0.062416
27.8688,-0.327817,2.2467,-0.062488
27.8700,-0.327817,2.3743,-0.062560
27.8713,-0.327817,2.4913,-0.062634
27.8725,-0.327817,2.5972,-0.062709
27.8738,-0.296710,2.6916,-0.062785
27.8750,-0.296710,2.7740,-0.062860
27.8763,-0.296710,2.8440,-0.062936
27.8775,-0.296710,2.9014,-0.063011
27.8788,-0.296710,2.9458,-0.063085
27.8800,-0.296710,2.9771,-0.063158
27.8813,-0.296710,2.9952,-0.063229
27.8825,-0.296710,2.9999,-0.063299
27.8838,0.062213,2.9912,-0.063367
27.8850,0.062213,2.9691,-0.063432
27.8863,0.062213,2.9338,-0.063495
27.8875,0.062213,2.8857,-0.063554
27.8888,0.062213,2.8246,-0.063611
27.8900,0.062213,2.7508,-0.063663
27.8913,0.062213,2.6648,-0.063713
27.8925,0.062213,2.5669,-0.063758
27.8938,0.074178,2.4576,-0.063799
27.8950,0.074178,2.3371,-0.063836
27.8963,0.074178,2.2066,-0.063868
27.8975,0.074178,2.0662,-0.063896
27.8988,0.074178,1.9165,-0.063919
27.9003,0.074178,1.7206,-0.063940
27.9033,0.074178,1.3067,-0.063961
27.9043,-0.368495,1.1680,-0.063961
27.9052,-0.368495,1.0300,-0.063959
27.9061,-0.368495,0.8901,-0.063953
27.9070,-0.368495,0.7481,-0.063945
27.9080,-0.368495,0.6040,-0.063935
27.9089,-0.368495,0.4589,-0.063922
27.9100,-0.368495,0.2760,-0.063901
27.9113,-0.368495,0.0763,-0.063875
27.9125,-0.368495,-0.1239,-0.063844
27.9138,-0.368495,-0.3236,-0.063808
27.9150,0.000000,-0.5219,-0.063768
27.9163,0.000000,-0.7177,-0.063723
27.9175,0.000000,-0.9104,-0.063675
27.9188,0.000000,-1.0991,-0.063623
27.9200,0.000000,-1.2829,-0.063567
27.9213,0.000000,-1.4610,-0.063508
27.9225,0.000000,-1.6325,-0.063447
27.9238,0.000000,-1.7968,-0.063382
27.9250,0.117248,-1.9530,-0.063315
27.9263,0.117248,-2.1006,-0.063245
27.9275,0.117248,-2.2388,-0.063174
27.9288,0.117248,-2.3670,-0.063102
27.9300,0.117248,-2.4849,-0.063027
27.9313,0.117248,-2.5914,-0.062953
27.9325,0.117248,-2.6864,-0.062877
27.9338,0.117248,-2.7695,-0.062802
27.9350,-0.016750,-2.8402,-0.062726
27.9363,-0.016750,-2.8983,-0.062651
27.9375,-0.016750,-2.9435,-0.062577
27.9388,-0.016750,-2.9756,-0.062504
27.9400,-0.016750,-2.9945,-0.062432
27.9413,-0.016750,-2.9999,-0.062363
27.9425,-0.016750,-2.9921,-0.062295
27.9438,-0.016750,-2.9709,-0.062229
27.9450,-0.011964,-2.9364,-0.062167
27.9463,-0.011964,-2.8889,-0.062107
27.9475,-0.011964,-2.8284,-0.062050
27.9488,-0.011964,-2.7554,-0.061997
27.9500,-0.011964,-2.6702,-0.061948
27.9516,-0.011964,-2.5486,-0.061892
27.9557,0.122034,-2.1392,-0.061775
27.9567,0.122034,-2.0261,-0.061755
27.9576,0.122034,-1.9137,-0.061739
27.9586,0.122034,-1.7969,-0.061725
27.9595,0.122034,-1.6763,-0.061714
27.9604,0.122034,-1.5520,-0.061705
27.9613,0.122034,-1.4238,-0.061700
27.9623,0.122034,-1.2922,-0.061697
27.9632,0.122034,-1.1575,-0.061697
27.9641,0.122034,-1.0199,-0.061699
27.9650,-0.076570,-0.8759,-0.061705
27.9663,-0.076570,-0.6828,-0.061717
27.9675,-0.076570,-0.4864,-0.061733
27.9688,-0.076570,-0.2879,-0.061755
27.9700,-0.076570,-0.0875,-0.061781
27.9713,-0.076570,0.1123,-0.061812
27.9725,-0.076570,0.3119,-0.061848
27.9738,-0.076570,0.5103,-0.061887
27.9750,-0.313460,0.7063,-0.061931
27.9763,-0.313460,0.8993,-0.061980
27.9775,-0.313460,1.0882,-0.062031
27.9788,-0.313460,1.2723,-0.062087
27.9800,-0.313460,1.4509,-0.062146
27.9813,-0.313460,1.6226,-0.062207
27.9825,-0.313460,1.7873,-0.062272
27.9838,-0.313460,1.9440,-0.062339
27.9850,-0.066999,2.0922,-0.062408
27.9863,-0.066999,2.2309,-0.062479
27.9875,-0.066999,2.3598,-0.062552
27.9888,-0.066999,2.4781,-0.062626
27.9900,-0.066999,2.5853,-0.062700
27.9913,-0.066999,2.6811,-0.062776
27.9925,-0.066999,2.7649,-0.062851
27.9938,-0.066999,2.8365,-0.062927
27.9950,-0.066999,2.8953,-0.063002
27.9963,-0.055035,2.9413,-0.063076
27.9975,-0.055035,2.9741,-0.063149
27.9988,-0.055035,2.9937,-0.063221
28.0000,-0.055035,3.0000,-0.063291
28.0013,-0.055035,2.9929,-0.063359
28.0028,-0.055035,2.9654,-0.063440
28.0063,-0.126820,2.8335,-0.063603
28.0072,-0.126820,2.7797,-0.063644
28.0081,-0.126820,2.7206,-0.063682
28.0091,-0.126820,2.6551,-0.063718
28.0100,-0.126820,2.5831,-0.063751
28.0109,-0.126820,2.5048,-0.063782
28.0118,-0.126820,2.4206,-0.063811
28.0128,-0.126820,2.3284,-0.063838
28.0138,-0.126820,2.2226,-0.063865
28.0150,-0.126820,2.0833,-0.063893
28.0163,-0.078963,1.9346,-0.063916
28.0175,-0.078963,1.7774,-0.063935
28.0188,-0.078963,1.6122,-0.063949
28.0200,-0.078963,1.4396,-0.063957
28.0213,-0.078963,1.2611,-0.063961
28.0225,-0.078963,1.0767,-0.063960
28.0238,-0.078963,0.8875,-0.063953
28.0250,-0.078963,0.6943,-0.063942
28.0263,0.052642,0.4981,-0.063925
28.0275,0.052642,0.2996,-0.063904
28.0288,0.052642,0.0999,-0.063878
28.0300,0.052642,-0.1004,-0.063847
28.0313,0.052642,-0.3002,-0.063812
28.0325,0.052642,-0.4986,-0.063773
28.0338,0.052642,-0.6949,-0.063729
28.0350,0.052642,-0.8880,-0.063681
28.0363,-0.150748,-1.0772,-0.063629
28.0375,-0.150748,-1.2616,-0.063574
28.0388,-0.150748,-1.4403,-0.063516
28.0400,-0.150748,-1.6128,-0.063454
28.0413,-0.150748,-1.7777,-0.063390
28.0425,-0.150748,-1.9350,-0.063323
28.0438,-0.150748,-2.0846,-0.063253
28.0450,-0.150748,-2.2231,-0.063183
28.0463,0.002393,-2.3525,-0.063110
28.0475,0.002393,-2.4716,-0.063036
28.0488,0.002393,-2.5795,-0.062961
28.0500,0.002393,-2.6758,-0.062886
28.0513,0.002393,-2.7604,-0.062811
28.0525,0.002393,-2.8326,-0.062735
28.0541,0.002393,-2.9062,-0.062640
28.0578,0.019143,-2.9959,-0.062423
28.0588,0.019143,-3.0000,-0.062370
28.0597,0.019143,-2.9966,-0.062320
28.0606,0.019143,-2.9858,-0.062271
28.0616,0.019143,-2.9679,-0.062223
28.0625,0.019143,-2.9428,-0.062176
28.0634,0.019143,-2.9105,-0.062132
28.0643,0.019143,-2.8712,-0.062089
28.0653,0.019143,-2.8250,-0.062047
28.0663,-0.028714,-2.7647,-0.062003
28.0675,-0.028714,-2.6809,-0.061953
28.0688,-0.028714,-2.5851,-0.061907
28.0700,-0.028714,-2.4778,-0.061866
28.0713,-0.028714,-2.3594,-0.061828
28.0725,-0.028714,-2.2306,-0.061795
28.0738,-0.028714,-2.0918,-0.061766
28.0750,-0.028714,-1.9437,-0.061743
28.0763,-0.028714,-1.7869,-0.061724
28.0775,-0.019143,-1.6221,-0.061710
28.0788,-0.019143,-1.4502,-0.061701
28.0800,-0.019143,-1.2715,-0.061697
28.0813,-0.019143,-1.0877,-0.061698
28.0825,-0.019143,-0.8987,-0.061704
28.0838,-0.019143,-0.7058,-0.061715
28.0850,-0.019143,-0.5097,-0.061731
28.0863,-0.019143,-0.3114,-0.061752
28.0875,-0.157926,-0.1116,-0.061778
28.0888,-0.157926,0.0886,-0.061808
28.0900,-0.157926,0.2885,-0.061843
28.0913,-0.157926,0.4870,-0.061883
28.0925,-0.157926,0.6834,-0.061926
28.0938,-0.157926,0.8767,-0.061974
28.0950,-0.157926,1.0664,-0.062025
28.0963,-0.157926,1.2510,-0.062080
28.0975,0.007178,1.4301,-0.062139
28.0988,0.007178,1.6028,-0.062200
28.1000,0.007178,1.7684,-0.062264
28.1013,0.007178,1.9261,-0.062331
28.1025,0.007178,2.0753,-0.062400
28.1038,0.007178,2.2151,-0.062471
28.1054,0.007178,2.3848,-0.062567
28.1089,-0.244068,2.6757,-0.062771
28.1098,-0.244068,2.7414,-0.062829
28.1107,-0.244068,2.7982,-0.062885
28.1117,-0.244068,2.8480,-0.062940
28.1126,-0.244068,2.8911,-0.062996
28.1135,-0.244068,2.9269,-0.063051
28.1144,-0.244068,2.9557,-0.063105
28.1153,-0.244068,2.9774,-0.063159
28.1163,-0.244068,2.9921,-0.063213
28.1175,-0.019143,2.9999,-0.063283
28.1188,-0.019143,2.9944,-0.063351
28.1200,-0.019143,2.9755,-0.063417
28.1213,-0.019143,2.9435,-0.063480
28.1225,-0.019143,2.8982,-0.063540
28.1238,-0.019143,2.8401,-0.063598
28.1250,-0.019143,2.7693,-0.063651
28.1263,-0.019143,2.6862,-0.063701
28.1275,-0.131605,2.5911,-0.063748
28.1288,-0.131605,2.4844,-0.063790
28.1300,-0.131605,2.3667,-0.063828
28.1313,-0.131605,2.2384,-0.063861
28.1325,-0.131605,2.1002,-0.063890
28.1338,-0.131605,1.9526,-0.063914
28.1350,-0.131605,1.7964,-0.063933
28.1363,-0.131605,1.6321,-0.063947
28.1375,-0.064606,1.4605,-0.063957
28.1388,-0.064606,1.2825,-0.063961
28.1400,-0.064606,1.0985,-0.063960
28.1413,-0.064606,0.9100,-0.063954
28.1425,-0.064606,0.7173,-0.063943
28.1438,-0.064606,0.5213,-0.063928
28.1450,-0.064606,0.3231,-0.063907
28.1463,-0.064606,0.1234,-0.063882
28.1475,-0.038285,-0.0775,-0.063851
28.1488,-0.038285,-0.2771,-0.063817
28.1500,-0.038285,-0.4755,-0.063777
28.1513,-0.038285,-0.6720,-0.063734
28.1525,-0.038285,-0.8656,-0.063687
28.1538,-0.038285,-1.0552,-0.063636
28.1550,-0.038285,-1.2402,-0.063581
28.1566,-0.038285,-1.4702,-0.063505
28.1598,-0.040678,-1.8860,-0.063344
28.1608,-0.040678,-2.0073,-0.063290
28.1617,-0.040678,-2.1154,-0.063238
28.1626,-0.040678,-2.2177,-0.063186
28.1636,-0.040678,-2.3144,-0.063132
28.1645,-0.040678,-2.4058,-0.063078
28.1654,-0.040678,-2.4910,-0.063023
28.1663,-0.040678,-2.5702,-0.062968
28.1675,-0.040678,-2.6652,-0.062895
28.1688,0.102891,-2.7511,-0.062820
28.1700,0.102891,-2.8247,-0.062744
28.1713,0.102891,-2.8858,-0.062669
28.1725,0.102891,-2.9341,-0.062595
28.1738,0.102891,-2.9693,-0.062521
28.1750,0.102891,-2.9912,-0.062449
28.1763,0.102891,-2.9999,-0.062379
28.1775,0.102891,-2.9951,-0.062311
28.1788,-0.105284,-2.9770,-0.062245
28.1800,-0.105284,-2.9456,-0.062181
28.1813,-0.105284,-2.9012,-0.062121
28.1825,-0.105284,-2.8438,-0.062063
28.1838,-0.105284,-2.7738,-0.062009
28.1850,-0.105284,-2.6914,-0.061959
28.1863,-0.105284,-2.5970,-0.061913
28.1875,-0.105284,-2.4910,-0.061870
28.1888,-0.047856,-2.3739,-0.061832
28.1900,-0.047856,-2.2463,-0.061799
28.1913,-0.047856,-2.1086,-0.061769
28.1925,-0.047856,-1.9615,-0.061745
28.1938,-0.047856,-1.8057,-0.061726
28.1950,-0.047856,-1.6419,-0.061711
28.1963,-0.047856,-1.4709,-0.061701
28.1975,-0.047856,-1.2932,-0.061697
28.1988,-0.076570,-1.1097,-0.061697
28.2000,-0.076570,-0.9211,-0.061703
28.2013,-0.076570,-0.7286,-0.061713
28.2025,-0.076570,-0.5329,-0.061729
28.2038,-0.076570,-0.3348,-0.061749
28.2050,-0.076570,-0.1349,-0.061774
28.2063,-0.076570,0.0665,-0.061805
28.2080,-0.076570,0.3333,-0.061852
28.2103,-0.090927,0.7065,-0.061932
28.2113,-0.090927,0.8532,-0.061968
28.2122,-0.090927,0.9945,-0.062005
28.2131,-0.090927,1.1330,-0.062044
28.2141,-0.090927,1.2683,-0.062086
28.2150,-0.090927,1.4094,-0.062132
28.2163,-0.090927,1.5828,-0.062193
28.2175,-0.090927,1.7492,-0.062256
28.2188,-0.160319,1.9080,-0.062323
28.2200,-0.160319,2.0583,-0.062392
28.2213,-0.160319,2.1992,-0.062462
28.2225,-0.160319,2.3304,-0.062535
28.2238,-0.160319,2.4512,-0.062608
28.2250,-0.160319,2.5611,-0.062683
28.2263,-0.160319,2.6596,-0.062758
28.2275,-0.160319,2.7463,-0.062833
28.2288,-0.069392,2.8207,-0.062909
28.2300,-0.069392,2.8826,-0.062984
28.2313,-0.069392,2.9316,-0.063059
28.2325,-0.069392,2.9676,-0.063132
28.2338,-0.069392,2.9903,-0.063204
28.2350,-0.069392,2.9997,-0.063275
28.2363,-0.069392,2.9958,-0.063343
28.2375,-0.069392,2.9785,-0.063409
28.2388,-0.069392,2.9479,-0.063473
28.2400,-0.143569,2.9042,-0.063534
28.2413,-0.143569,2.8476,-0.063591
28.2425,-0.143569,2.7782,-0.063645
28.2438,-0.143569,2.6966,-0.063696
28.2450,-0.143569,2.6029,-0.063742
28.2463,-0.143569,2.4975,-0.063785
28.2475,-0.143569,2.3809,-0.063823
28.2488,-0.143569,2.2540,-0.063857
28.2500,-0.014357,2.1169,-0.063887
28.2513,-0.014357,1.9704,-0.063911
28.2525,-0.014357,1.8151,-0.063931
28.2538,-0.014357,1.6517,-0.063946
28.2550,-0.014357,1.4810,-0.063956
28.2563,-0.014357,1.3036,-0.063961
28.2575,-0.014357,1.1205,-0.063960
28.2591,-0.014357,0.8828,-0.063953
28.2619,-0.143569,0.4517,-0.063921
28.2628,-0.143569,0.3013,-0.063904
28.2637,-0.143569,0.1541,-0.063886
28.2647,-0.143569,0.0063,-0.063864
28.2656,-0.143569,-0.1420,-0.063841
28.2665,-0.143569,-0.2896,-0.063814
28.2675,-0.143569,-0.4522,-0.063782
28.2688,-0.143569,-0.6490,-0.063739
28.2700,0.198604,-0.8428,-0.063693
28.2713,0.198604,-1.0330,-0.063642
28.2725,0.198604,-1.2187,-0.063587
28.2738,0.198604,-1.3988,-0.063530
28.2750,0.198604,-1.5727,-0.063469
28.2763,0.198604,-1.7396,-0.063405
28.2775,0.198604,-1.8987,-0.063339
28.2788,0.198604,-2.0494,-0.063270
28.2800,-0.296710,-2.1912,-0.063200
28.2813,-0.296710,-2.3229,-0.063127
28.2825,-0.296710,-2.4444,-0.063054
28.2838,-0.296710,-2.5550,-0.062979
28.2850,-0.296710,-2.6542,-0.062904
28.2863,-0.296710,-2.7415,-0.062829
28.2875,-0.296710,-2.8167,-0.062753
28.2888,-0.296710,-2.8793,-0.062678
28.2900,0.133998,-2.9291,-0.062603
28.2913,0.133998,-2.9658,-0.062530
28.2925,0.133998,-2.9893,-0.062458
28.2938,0.133998,-2.9995,-0.062387
28.2950,0.133998,-2.9964,-0.062318
28.2963,0.133998,-2.9799,-0.062252
28.2975,0.133998,-2.9501,-0.062188
28.2988,0.133998,-2.9072,-0.062128
28.3000,-0.033500,-2.8512,-0.062070
28.3013,-0.033500,-2.7826,-0.062015
28.3025,-0.033500,-2.7017,-0.061965
28.3038,-0.033500,-2.6086,-0.061918
28.3050,-0.033500,-2.5040,-0.061875
28.3063,-0.033500,-2.3882,-0.061836
28.3075,-0.033500,-2.2618,-0.061802
28.3088,-0.033500,-2.1252,-0.061773
28.3103,-0.232104,-1.9484,-0.061743
28.3135,-0.232104,-1.5290,-0.061704
28.3145,-0.232104,-1.3963,-0.061699
28.3154,-0.232104,-1.2638,-0.061697
28.3163,-0.232104,-1.1281,-0.061697
28.3172,-0.232104,-0.9901,-0.061700
28.3182,-0.232104,-0.8496,-0.061706
28.3191,-0.232104,-0.7071,-0.061715
28.3200,-0.232104,-0.5560,-0.061727
28.3213,-0.318245,-0.3582,-0.061747
28.3225,-0.318245,-0.1587,-0.061771
28.3238,-0.318245,0.0415,-0.061801
28.3250,-0.318245,0.2415,-0.061834
28.3263,-0.318245,0.4405,-0.061873
28.3275,-0.318245,0.6374,-0.061915
28.3288,-0.318245,0.8316,-0.061962
28.3300,-0.318245,1.0220,-0.062013
28.3313,0.346959,1.2079,-0.062067
28.3325,0.346959,1.3884,-0.062124
28.3338,0.346959,1.5627,-0.062185
28.3350,0.346959,1.7301,-0.062249
28.3363,0.346959,1.8905,-0.062315
28.3375,0.346959,2.0411,-0.062383
28.3388,0.346959,2.1830,-0.062454
28.3400,0.346959,2.3155,-0.062526
28.3413,0.021535,2.4375,-0.062599
28.3425,0.021535,2.5488,-0.062674
28.3438,0.021535,2.6487,-0.062749
28.3450,0.021535,2.7367,-0.062825
28.3463,0.021535,2.8126,-0.062900
28.3475,0.021535,2.8761,-0.062976
28.3488,0.021535,2.9265,-0.063050
28.3500,0.021535,2.9640,-0.063124
28.3513,-0.291924,2.9883,-0.063196
28.3525,-0.291924,2.9993,-0.063266
28.3538,-0.291924,2.9969,-0.063335
28.3550,-0.291924,2.9812,-0.063402
28.3563,-0.291924,2.9522,-0.063465
28.3575,-0.291924,2.9100,-0.063527
28.3588,-0.291924,2.8549,-0.063584
28.3600,-0.291924,2.7870,-0.063639
28.3616,-0.129212,2.6836,-0.063703
28.3660,-0.129212,2.2998,-0.063846
28.3670,-0.129212,2.1953,-0.063871
28.3679,-0.129212,2.0912,-0.063891
28.3688,-0.129212,1.9825,-0.063909
28.3698,-0.129212,1.8692,-0.063925
28.3707,-0.129212,1.7514,-0.063937
28.3716,-0.181855,1.6294,-0.063947
28.3725,-0.181855,1.5036,-0.063955
28.3734,-0.181855,1.3741,-0.063959
28.3744,-0.181855,1.2413,-0.063961
28.3753,-0.181855,1.1055,-0.063960
28.3763,-0.181855,0.9547,-0.063956
28.3775,-0.181855,0.7629,-0.063946
28.3788,-0.181855,0.5676,-0.063932
28.3800,-0.181855,0.3696,-0.063912
28.3813,-0.124427,0.1705,-0.063888
28.3825,-0.124427,-0.0297,-0.063859
28.3838,-0.124427,-0.2298,-0.063825
28.3850,-0.124427,-0.4288,-0.063787
28.3863,-0.124427,-0.6259,-0.063745
28.3875,-0.124427,-0.8203,-0.063698
28.3888,-0.124427,-1.0109,-0.063648
28.3900,-0.124427,-1.1971,-0.063594
28.3913,-0.124427,-1.3779,-0.063537
28.3925,0.057428,-1.5527,-0.063476
28.3938,0.057428,-1.7204,-0.063413
28.3950,0.057428,-1.8805,-0.063347
28.3963,0.057428,-2.0323,-0.063278
28.3975,0.057428,-2.1749,-0.063208
28.3988,0.057428,-2.3079,-0.063136
28.4000,0.057428,-2.4308,-0.063062
28.4013,0.057428,-2.5425,-0.062988
28.4025,0.136391,-2.6431,-0.062913
28.4038,0.136391,-2.7319,-0.062837
28.4050,0.136391,-2.8085,-0.062762
28.4063,0.136391,-2.8726,-0.062687
28.4075,0.136391,-2.9243,-0.062611
28.4088,0.136391,-2.9622,-0.062538
28.4100,0.136391,-2.9873,-0.062466
28.4113,0.136391,-2.9990,-0.062395
28.4129,-0.165105,-2.9945,-0.062307
