t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
9.3335,0.208176,-1.2718,-0.064549
9.3360,0.208176,-1.5494,-0.064730
9.3370,0.208176,-1.6460,-0.064796
9.3379,0.208176,-1.7368,-0.064858
9.3388,0.208176,-1.8232,-0.064919
9.3398,0.208176,-1.9052,-0.064978
9.3407,0.208176,-1.9829,-0.065035
9.3419,0.086142,-2.0781,-0.065107
9.3432,0.086142,-2.1661,-0.065177
9.3444,0.086142,-2.2445,-0.065243
9.3457,0.086142,-2.3130,-0.065304
9.3469,0.086142,-2.3711,-0.065359
9.3482,0.086142,-2.4187,-0.065410
9.3494,0.086142,-2.4555,-0.065455
9.3507,0.086142,-2.4813,-0.065494
9.3519,0.203390,-2.4962,-0.065528
9.3532,0.203390,-2.4998,-0.065555
9.3544,0.203390,-2.4924,-0.065577
9.3557,0.203390,-2.4738,-0.065592
9.3569,0.203390,-2.4443,-0.065601
9.3582,0.203390,-2.4038,-0.065603
9.3594,0.203390,-2.3526,-0.065600
9.3607,0.203390,-2.2910,-0.065589
9.3619,-0.167498,-2.2191,-0.065573
9.3632,-0.167498,-2.1374,-0.065551
9.3644,-0.167498,-2.0461,-0.065522
9.3657,-0.167498,-1.9457,-0.065487
9.3669,-0.167498,-1.8367,-0.065447
9.3682,-0.167498,-1.7194,-0.065401
9.3694,-0.167498,-1.5945,-0.065349
9.3707,-0.167498,-1.4625,-0.065292
9.3719,-0.229711,-1.3242,-0.065231
9.3732,-0.229711,-1.1796,-0.065164
9.3744,-0.229711,-1.0299,-0.065094
9.3757,-0.229711,-0.8756,-0.065019
9.3769,-0.229711,-0.7175,-0.064940
9.3782,-0.229711,-0.5561,-0.064859
9.3794,-0.229711,-0.3923,-0.064774
9.3807,-0.229711,-0.2267,-0.064686
9.3819,-0.035892,-0.0601,-0.064596
9.3832,-0.035892,0.1067,-0.064505
9.3846,-0.035892,0.3028,-0.064395
9.3871,-0.035892,0.6304,-0.064206
9.3881,-0.035892,0.7537,-0.064133
9.3890,-0.035892,0.8703,-0.064063
9.3899,-0.035892,0.9846,-0.063993
9.3909,-0.035892,1.0965,-0.063924
9.3919,-0.035892,1.2206,-0.063846
9.3932,0.055035,1.3633,-0.063755
9.3944,0.055035,1.5000,-0.063665
9.3957,0.055035,1.6301,-0.063578
9.3969,0.055035,1.7529,-0.063493
9.3982,0.055035,1.8679,-0.063412
9.3994,0.055035,1.9746,-0.063334
9.4007,0.055035,2.0725,-0.063260
9.4019,0.055035,2.1611,-0.063189
9.4032,-0.014357,2.2402,-0.063124
9.4044,-0.014357,2.3092,-0.063063
9.4057,-0.014357,2.3680,-0.063007
9.4069,-0.014357,2.4162,-0.062956
9.4082,-0.014357,2.4536,-0.062910
9.4094,-0.014357,2.4801,-0.062871
9.4107,-0.014357,2.4956,-0.062837
9.4119,-0.014357,2.4999,-0.062809
9.4132,0.026321,2.4931,-0.062787
9.4144,0.026321,2.4752,-0.062772
9.4157,0.026321,2.4463,-0.062762
9.4169,0.026321,2.4064,-0.062760
9.4182,0.026321,2.3559,-0.062763
9.4194,0.026321,2.2947,-0.062773
9.4207,0.026321,2.2236,-0.062789
9.4219,0.026321,2.1425,-0.062811
9.4232,-0.205783,2.0517,-0.062839
9.4244,-0.205783,1.9517,-0.062873
9.4257,-0.205783,1.8432,-0.062914
9.4269,-0.205783,1.7265,-0.062959
9.4282,-0.205783,1.6021,-0.063010
9.4294,-0.205783,1.4705,-0.063067
9.4307,-0.205783,1.3320,-0.063128
9.4319,-0.205783,1.1881,-0.063194
9.4332,-0.325424,1.0389,-0.063265
9.4344,-0.325424,0.8848,-0.063339
9.4358,-0.325424,0.7141,-0.063424
9.4395,-0.325424,0.2278,-0.063676
9.4405,-0.325424,0.0968,-0.063747
9.4414,-0.325424,-0.0265,-0.063814
9.4423,-0.325424,-0.1495,-0.063882
9.4432,-0.126820,-0.2724,-0.063951
9.4441,-0.126820,-0.3940,-0.064020
9.4451,-0.126820,-0.5149,-0.064090
9.4460,-0.126820,-0.6347,-0.064160
9.4469,-0.126820,-0.7528,-0.064230
9.4482,-0.126820,-0.9101,-0.064324
9.4494,-0.126820,-1.0633,-0.064418
9.4507,-0.126820,-1.2118,-0.064511
9.4519,-0.126820,-1.3550,-0.064603
9.4532,0.007178,-1.4922,-0.064692
9.4544,0.007178,-1.6227,-0.064780
9.4557,0.007178,-1.7459,-0.064864
9.4569,0.007178,-1.8614,-0.064946
9.4582,0.007178,-1.9686,-0.065024
9.4594,0.007178,-2.0671,-0.065099
9.4607,0.007178,-2.1562,-0.065169
9.4619,0.007178,-2.2358,-0.065235
9.4632,0.026321,-2.3054,-0.065297
9.4644,0.026321,-2.3650,-0.065353
9.4657,0.026321,-2.4137,-0.065404
9.4669,0.026321,-2.4517,-0.065450
9.4682,0.026321,-2.4789,-0.065490
9.4694,0.026321,-2.4950,-0.065524
9.4707,0.026321,-2.5000,-0.065552
9.4719,0.026321,-2.4939,-0.065574
9.4732,0.026321,-2.4766,-0.065590
9.4744,0.205783,-2.4483,-0.065600
9.4757,0.205783,-2.4091,-0.065603
9.4769,0.205783,-2.3592,-0.065600
9.4782,0.205783,-2.2988,-0.065591
9.4794,0.205783,-2.2281,-0.065575
9.4807,0.205783,-2.1475,-0.065553
9.4819,0.205783,-2.0573,-0.065526
9.4832,0.205783,-1.9580,-0.065492
9.4844,-0.229711,-1.8499,-0.065452
9.4857,-0.229711,-1.7336,-0.065406
9.4870,-0.229711,-1.5965,-0.065350
9.4902,-0.229711,-1.2528,-0.065198
9.4911,-0.229711,-1.1414,-0.065147
9.4920,-0.229711,-1.0302,-0.065094
9.4930,-0.229711,-0.9168,-0.065039
9.4939,-0.198604,-0.8012,-0.064982
9.4948,-0.198604,-0.6836,-0.064923
9.4957,-0.198604,-0.5643,-0.064863
9.4969,-0.198604,-0.4116,-0.064784
9.4982,-0.198604,-0.2463,-0.064697
9.4994,-0.198604,-0.0798,-0.064607
9.5007,-0.198604,0.0870,-0.064516
9.5019,-0.198604,0.2536,-0.064423
9.5032,-0.198604,0.4189,-0.064329
9.5044,-0.021535,0.5824,-0.064234
9.5057,-0.021535,0.7433,-0.064139
9.5069,-0.021535,0.9008,-0.064044
9.5082,-0.021535,1.0544,-0.063950
9.5094,-0.021535,1.2033,-0.063857
9.5107,-0.021535,1.3468,-0.063765
9.5119,-0.021535,1.4843,-0.063676
9.5132,-0.021535,1.6152,-0.063588
9.5144,0.136391,1.7389,-0.063503
9.5157,0.136391,1.8548,-0.063421
9.5169,0.136391,1.9625,-0.063343
9.5182,0.136391,2.0614,-0.063268
9.5194,0.136391,2.1513,-0.063197
9.5207,0.136391,2.2314,-0.063131
9.5219,0.136391,2.3016,-0.063070
9.5232,0.136391,2.3616,-0.063013
9.5244,0.016750,2.4111,-0.062962
9.5257,0.016750,2.4498,-0.062916
9.5269,0.016750,2.4776,-0.062875
9.5282,0.016750,2.4943,-0.062841
9.5294,0.016750,2.5000,-0.062812
9.5307,0.016750,2.4945,-0.062789
9.5319,0.016750,2.4779,-0.062773
9.5332,0.016750,2.4503,-0.062763
9.5344,-0.062213,2.4117,-0.062760
9.5357,-0.062213,2.3624,-0.062762
9.5369,-0.062213,2.3026,-0.062771
9.5383,-0.062213,2.2220,-0.062789
9.5412,-0.062213,2.0171,-0.062851
9.5422,-0.062213,1.9399,-0.062878
9.5431,-0.062213,1.8599,-0.062907
9.5440,-0.062213,1.7755,-0.062940
9.5450,-0.244068,1.6867,-0.062975
9.5459,-0.244068,1.5939,-0.063014
9.5469,-0.244068,1.4862,-0.063060
9.5482,-0.244068,1.3489,-0.063121
9.5494,-0.244068,1.2055,-0.063186
9.5507,-0.244068,1.0567,-0.063256
9.5519,-0.244068,0.9031,-0.063330
9.5532,-0.244068,0.7456,-0.063408
9.5544,-0.244068,0.5848,-0.063490
9.5557,-0.248854,0.4214,-0.063574
9.5569,-0.248854,0.2561,-0.063661
9.5582,-0.248854,0.0896,-0.063751
9.5594,-0.248854,-0.0775,-0.063842
9.5607,-0.248854,-0.2438,-0.063935
9.5619,-0.248854,-0.4092,-0.064029
9.5632,-0.248854,-0.5728,-0.064123
9.5644,-0.248854,-0.7339,-0.064218
9.5657,-0.217747,-0.8917,-0.064313
9.5669,-0.217747,-1.0455,-0.064407
9.5682,-0.217747,-1.1947,-0.064500
9.5694,-0.217747,-1.3385,-0.064592
9.5707,-0.217747,-1.4764,-0.064682
9.5719,-0.217747,-1.6077,-0.064770
9.5732,-0.217747,-1.7318,-0.064855
9.5744,-0.217747,-1.8482,-0.064937
9.5757,-0.028714,-1.9563,-0.065015
9.5769,-0.028714,-2.0558,-0.065090
9.5782,-0.028714,-2.1461,-0.065161
9.5794,-0.028714,-2.2270,-0.065228
9.5807,-0.028714,-2.2978,-0.065290
9.5819,-0.028714,-2.3584,-0.065347
9.5832,-0.028714,-2.4085,-0.065398
9.5844,-0.028714,-2.4478,-0.065445
9.5857,0.110070,-2.4763,-0.065485
9.5869,0.110070,-2.4937,-0.065520
9.5882,0.110070,-2.5000,-0.065549
9.5894,0.110070,-2.4951,-0.065572
9.5921,0.110070,-2.4471,-0.065600
9.5930,0.110070,-2.4182,-0.065603
9.5940,0.110070,-2.3840,-0.065602
9.5949,0.110070,-2.3441,-0.065598
9.5958,0.217747,-2.2984,-0.065591
9.5969,0.217747,-2.2369,-0.065577
9.5982,0.217747,-2.1575,-0.065556
9.5994,0.217747,-2.0683,-0.065529
9.6007,0.217747,-1.9702,-0.065496
9.6019,0.217747,-1.8631,-0.065457
9.6032,0.217747,-1.7477,-0.065412
9.6044,0.217747,-1.6246,-0.065362
9.6057,-0.069392,-1.4942,-0.065306
9.6069,-0.069392,-1.3572,-0.065246
9.6082,-0.069392,-1.2141,-0.065181
9.6094,-0.069392,-1.0656,-0.065111
9.6107,-0.069392,-0.9124,-0.065037
9.6119,-0.069392,-0.7551,-0.064959
9.6132,-0.069392,-0.5944,-0.064878
9.6144,-0.069392,-0.4311,-0.064794
9.6157,-0.117248,-0.2658,-0.064707
9.6169,-0.117248,-0.0994,-0.064618
9.6182,-0.117248,0.0674,-0.064526
9.6194,-0.117248,0.2342,-0.064433
9.6207,-0.117248,0.3995,-0.064340
9.6219,-0.117248,0.5632,-0.064245
9.6232,-0.117248,0.7245,-0.064150
9.6244,-0.117248,0.8825,-0.064055
9.6257,-0.117248,1.0366,-0.063961
9.6269,-0.081356,1.1860,-0.063868
9.6282,-0.081356,1.3302,-0.063776
9.6294,-0.081356,1.4684,-0.063686
9.6307,-0.081356,1.6005,-0.063598
9.6319,-0.081356,1.7249,-0.063513
9.6332,-0.081356,1.8417,-0.063431
9.6344,-0.081356,1.9503,-0.063352
9.6357,-0.081356,2.0503,-0.063277
9.6369,-0.011964,2.1411,-0.063206
9.6382,-0.011964,2.2225,-0.063139
9.6394,-0.011964,2.2939,-0.063077
9.6407,-0.011964,2.3551,-0.063019
9.6432,-0.011964,2.4470,-0.062919
9.6441,-0.011964,2.4698,-0.062888
9.6451,-0.011964,2.4859,-0.062860
9.6460,-0.062213,2.4959,-0.062836
9.6469,-0.062213,2.4999,-0.062815
9.6482,-0.062213,2.4957,-0.062792
9.6494,-0.062213,2.4804,-0.062775
9.6507,-0.062213,2.4541,-0.062764
9.6519,-0.062213,2.4168,-0.062760
9.6532,-0.062213,2.3688,-0.062762
9.6544,-0.062213,2.3102,-0.062770
9.6557,-0.062213,2.2406,-0.062784
9.6569,-0.105284,2.1620,-0.062805
9.6582,-0.105284,2.0739,-0.062832
9.6594,-0.105284,1.9757,-0.062865
9.6607,-0.105284,1.8696,-0.062904
9.6619,-0.105284,1.7547,-0.062948
9.6632,-0.105284,1.6320,-0.062998
9.6644,-0.105284,1.5020,-0.063053
9.6657,-0.105284,1.3654,-0.063113
9.6669,-0.124427,1.2227,-0.063178
9.6682,-0.124427,1.0744,-0.063248
9.6694,-0.124427,0.9215,-0.063321
9.6707,-0.124427,0.7596,-0.063401
9.6719,-0.124427,0.6033,-0.063480
9.6732,-0.124427,0.4404,-0.063564
9.6744,-0.124427,0.2754,-0.063651
9.6757,-0.124427,0.1080,-0.063741
9.6769,-0.315853,-0.0590,-0.063832
9.6782,-0.315853,-0.2245,-0.063924
9.6794,-0.315853,-0.3898,-0.064018
9.6807,-0.315853,-0.5536,-0.064112
9.6819,-0.315853,-0.7163,-0.064208
9.6832,-0.315853,-0.8733,-0.064302
9.6844,-0.315853,-1.0276,-0.064396
9.6857,-0.315853,-1.1776,-0.064490
9.6869,-0.145962,-1.3218,-0.064581
9.6882,-0.145962,-1.4604,-0.064671
9.6894,-0.145962,-1.5933,-0.064760
9.6907,-0.145962,-1.7175,-0.064845
9.6919,-0.145962,-1.8352,-0.064927
9.6943,-0.145962,-2.0383,-0.065077
9.6953,-0.145962,-2.1087,-0.065131
9.6962,-0.145962,-2.1724,-0.065182
9.6971,-0.141177,-2.2305,-0.065231
9.6982,-0.141177,-2.2899,-0.065283
9.6994,-0.141177,-2.3521,-0.065340
9.7007,-0.141177,-2.4032,-0.065393
9.7019,-0.141177,-2.4437,-0.065440
9.7032,-0.141177,-2.4735,-0.065481
9.7044,-0.141177,-2.4922,-0.065517
9.7057,-0.141177,-2.4998,-0.065546
9.7069,-0.141177,-2.4963,-0.065570
9.7082,0.287139,-2.4817,-0.065587
9.7094,0.287139,-2.4560,-0.065598
9.7107,0.287139,-2.4193,-0.065603
9.7119,0.287139,-2.3719,-0.065602
9.7132,0.287139,-2.3139,-0.065594
9.7144,0.287139,-2.2456,-0.065580
9.7157,0.287139,-2.1673,-0.065559
9.7169,0.287139,-2.0794,-0.065533
9.7182,0.133998,-1.9822,-0.065500
9.7194,0.133998,-1.8761,-0.065462
9.7207,0.133998,-1.7617,-0.065418
9.7219,0.133998,-1.6395,-0.065368
9.7232,0.133998,-1.5099,-0.065313
9.7244,0.133998,-1.3736,-0.065253
9.7257,0.133998,-1.2312,-0.065188
9.7269,0.133998,-1.0833,-0.065119
9.7282,-0.031107,-0.9306,-0.065046
9.7294,-0.031107,-0.7730,-0.064968
9.7307,-0.031107,-0.6131,-0.064888
9.7319,-0.031107,-0.4485,-0.064803
9.7332,-0.031107,-0.2846,-0.064717
9.7344,-0.031107,-0.1188,-0.064628
9.7357,-0.031107,0.0479,-0.064537
9.7369,-0.031107,0.2145,-0.064445
9.7382,-0.191426,0.3801,-0.064351
9.7394,-0.191426,0.5442,-0.064256
9.7407,-0.191426,0.7073,-0.064160
9.7419,-0.191426,0.8645,-0.064066
9.7432,-0.191426,1.0193,-0.063972
9.7457,-0.191426,1.3145,-0.063786
9.7466,-0.191426,1.4203,-0.063718
9.7475,-0.191426,1.5202,-0.063652
9.7485,0.184247,1.6161,-0.063588
9.7494,0.184247,1.7105,-0.063523
9.7507,0.184247,1.8283,-0.063440
9.7519,0.184247,1.9379,-0.063361
9.7532,0.184247,2.0390,-0.063285
9.7544,0.184247,2.1309,-0.063214
9.7557,0.184247,2.2134,-0.063146
9.7569,0.184247,2.2860,-0.063084
9.7582,-0.315853,2.3484,-0.063026
9.7594,-0.315853,2.4004,-0.062973
9.7607,-0.315853,2.4416,-0.062926
9.7619,-0.315853,2.4720,-0.062884
9.7632,-0.315853,2.4914,-0.062848
9.7644,-0.315853,2.4997,-0.062818
9.7657,-0.315853,2.4968,-0.062794
9.7669,-0.315853,2.4828,-0.062777
9.7682,-0.086142,2.4578,-0.062765
9.7694,-0.086142,2.4218,-0.062760
9.7707,-0.086142,2.3750,-0.062761
9.7719,-0.086142,2.3176,-0.062768
9.7732,-0.086142,2.2499,-0.062782
9.7744,-0.086142,2.1722,-0.062802
9.7757,-0.086142,2.0848,-0.062828
9.7769,-0.086142,1.9881,-0.062861
9.7782,-0.110070,1.8826,-0.062899
9.7794,-0.110070,1.7687,-0.062942
9.7807,-0.110070,1.6468,-0.062992
9.7819,-0.110070,1.5177,-0.063046
9.7832,-0.110070,1.3818,-0.063106
9.7844,-0.110070,1.2397,-0.063171
9.7857,-0.110070,1.0921,-0.063239
9.7869,-0.110070,0.9397,-0.063313
9.7882,-0.110070,0.7830,-0.063390
9.7894,-0.066999,0.6229,-0.063470
9.7907,-0.066999,0.4600,-0.063554
9.7919,-0.066999,0.2950,-0.063640
9.7932,-0.066999,0.1288,-0.063729
9.7944,-0.066999,-0.0383,-0.063820
9.7970,-0.066999,-0.3887,-0.064017
9.7980,-0.066999,-0.5121,-0.064088
9.7989,-0.622134,-0.6320,-0.064158
9.7998,-0.622134,-0.7506,-0.064228
9.8007,-0.622134,-0.8667,-0.064298
9.8019,-0.622134,-1.0098,-0.064385
9.8032,-0.622134,-1.1600,-0.064479
9.8044,-0.622134,-1.3052,-0.064571
9.8057,-0.622134,-1.4445,-0.064661
9.8069,-0.622134,-1.5774,-0.064749
9.8082,-0.622134,-1.7033,-0.064835
9.8094,0.301496,-1.8216,-0.064918
9.8107,0.301496,-1.9317,-0.064997
9.8119,0.301496,-2.0333,-0.065073
9.8132,0.301496,-2.1258,-0.065145
9.8144,0.301496,-2.2088,-0.065213
9.8157,0.301496,-2.2820,-0.065276
9.8169,0.301496,-2.3450,-0.065334
9.8182,0.301496,-2.3976,-0.065387
9.8194,-0.148355,-2.4395,-0.065434
9.8207,-0.148355,-2.4705,-0.065476
9.8219,-0.148355,-2.4906,-0.065513
9.8232,-0.148355,-2.4995,-0.065543
9.8244,-0.148355,-2.4973,-0.065567
9.8257,-0.148355,-2.4840,-0.065585
9.8269,-0.148355,-2.4596,-0.065597
9.8282,-0.148355,-2.4242,-0.065603
9.8294,0.244068,-2.3780,-0.065602
9.8307,0.244068,-2.3210,-0.065595
9.8319,0.244068,-2.2541,-0.065582
9.8332,0.244068,-2.1771,-0.065562
9.8344,0.244068,-2.0902,-0.065536
9.8357,0.244068,-1.9940,-0.065504
9.8369,0.244068,-1.8890,-0.065467
9.8382,0.244068,-1.7756,-0.065423
9.8394,0.122034,-1.6542,-0.065374
9.8407,0.122034,-1.5255,-0.065320
9.8419,0.122034,-1.3899,-0.065260
9.8432,0.122034,-1.2482,-0.065196
9.8444,0.122034,-1.1009,-0.065128
9.8457,0.122034,-0.9486,-0.065055
9.8493,0.088534,-0.4774,-0.064818
9.8503,0.088534,-0.3489,-0.064751
9.8512,0.088534,-0.2259,-0.064686
9.8522,0.088534,-0.1030,-0.064620
9.8531,0.088534,0.0201,-0.064552
9.8540,0.088534,0.1429,-0.064485
9.8549,0.088534,0.2655,-0.064416
9.8559,0.088534,0.3874,-0.064347
9.8569,0.088534,0.5251,-0.064267
9.8582,0.088534,0.6869,-0.064172
9.8594,-0.354138,0.8459,-0.064078
9.8607,-0.354138,1.0007,-0.063983
9.8619,-0.354138,1.1513,-0.063890
9.8632,-0.354138,1.2968,-0.063798
9.8644,-0.354138,1.4365,-0.063707
9.8657,-0.354138,1.5698,-0.063619
9.8669,-0.354138,1.6961,-0.063533
9.8682,-0.354138,1.8148,-0.063450
9.8694,-0.354138,1.9255,-0.063370
9.8707,-0.078963,2.0276,-0.063294
9.8719,-0.078963,2.1206,-0.063222
9.8732,-0.078963,2.2042,-0.063154
9.8744,-0.078963,2.2780,-0.063091
9.8757,-0.078963,2.3416,-0.063032
9.8769,-0.078963,2.3948,-0.062979
9.8782,-0.078963,2.4373,-0.062931
9.8794,-0.078963,2.4690,-0.062889
9.8807,-0.088534,2.4897,-0.062852
9.8819,-0.088534,2.4993,-0.062821
9.8832,-0.088534,2.4977,-0.062797
9.8844,-0.088534,2.4851,-0.062778
9.8857,-0.088534,2.4613,-0.062766
9.8869,-0.088534,2.4266,-0.062760
9.8882,-0.088534,2.3810,-0.062761
9.8894,-0.088534,2.3249,-0.062767
9.8907,-0.057428,2.2584,-0.062780
9.8919,-0.057428,2.1818,-0.062800
9.8932,-0.057428,2.0955,-0.062825
9.8944,-0.057428,2.0000,-0.062857
9.8957,-0.057428,1.8954,-0.062894
9.8969,-0.057428,1.7824,-0.062937
9.8982,-0.057428,1.6615,-0.062986
9.9015,-0.203390,1.3033,-0.063141
9.9025,-0.203390,1.1916,-0.063193
9.9034,-0.203390,1.0815,-0.063245
9.9043,-0.203390,0.9688,-0.063299
9.9052,-0.203390,0.8542,-0.063354
9.9062,-0.203390,0.7375,-0.063412
9.9071,-0.203390,0.6191,-0.063472
9.9082,-0.203390,0.4792,-0.063544
9.9094,-0.203390,0.3145,-0.063630
9.9107,-0.011964,0.1484,-0.063719
9.9119,-0.011964,-0.0184,-0.063809
9.9132,-0.011964,-0.1851,-0.063902
9.9144,-0.011964,-0.3510,-0.063995
9.9157,-0.011964,-0.5153,-0.064090
9.9169,-0.011964,-0.6774,-0.064185
9.9182,-0.011964,-0.8364,-0.064280
9.9194,-0.011964,-0.9917,-0.064374
9.9207,-0.186640,-1.1426,-0.064468
9.9219,-0.186640,-1.2884,-0.064560
9.9232,-0.186640,-1.4286,-0.064651
9.9244,-0.186640,-1.5621,-0.064739
9.9257,-0.186640,-1.6889,-0.064825
9.9269,-0.186640,-1.8081,-0.064908
9.9282,-0.186640,-1.9192,-0.064988
9.9294,-0.186640,-2.0218,-0.065064
9.9307,-0.198604,-2.1157,-0.065137
9.9319,-0.198604,-2.1997,-0.065205
9.9332,-0.198604,-2.2739,-0.065268
9.9344,-0.198604,-2.3382,-0.065327
9.9357,-0.198604,-2.3920,-0.065381
9.9369,-0.198604,-2.4352,-0.065429
9.9382,-0.198604,-2.4675,-0.065472
9.9394,-0.198604,-2.4888,-0.065509
9.9407,-0.002393,-2.4991,-0.065540
9.9419,-0.002393,-2.4981,-0.065565
9.9432,-0.002393,-2.4861,-0.065584
9.9444,-0.002393,-2.4630,-0.065596
9.9457,-0.002393,-2.4289,-0.065603
9.9469,-0.002393,-2.3840,-0.065602
9.9482,-0.002393,-2.3285,-0.065596
9.9494,-0.002393,-2.2626,-0.065583
9.9526,0.052642,-2.0503,-0.065523
9.9535,0.052642,-1.9748,-0.065498
9.9545,0.052642,-1.8969,-0.065469
9.9554,0.052642,-1.8144,-0.065438
9.9563,0.052642,-1.7277,-0.065404
9.9572,0.052642,-1.6367,-0.065367
9.9581,0.052642,-1.5416,-0.065327
9.9594,0.052642,-1.4062,-0.065268
9.9607,0.052642,-1.2652,-0.065204
9.9619,0.313460,-1.1186,-0.065136
9.9632,0.313460,-0.9669,-0.065063
9.9644,0.313460,-0.8110,-0.064987
9.9657,0.313460,-0.6514,-0.064907
9.9669,0.313460,-0.4890,-0.064824
9.9682,0.313460,-0.3243,-0.064738
9.9694,0.313460,-0.1583,-0.064649
9.9707,0.313460,0.0085,-0.064559
9.9719,-0.177069,0.1753,-0.064466
9.9732,-0.177069,0.3413,-0.064373
9.9744,-0.177069,0.5060,-0.064278
9.9757,-0.177069,0.6679,-0.064184
9.9769,-0.177069,0.8272,-0.064089
9.9782,-0.177069,0.9827,-0.063994
9.9794,-0.177069,1.1341,-0.063901
9.9807,-0.177069,1.2800,-0.063808
9.9819,-0.370888,1.4204,-0.063718
9.9832,-0.370888,1.5544,-0.063629
9.9844,-0.370888,1.6816,-0.063543
9.9857,-0.370888,1.8013,-0.063460
9.9869,-0.370888,1.9129,-0.063379
9.9882,-0.370888,2.0160,-0.063303
9.9894,-0.370888,2.1101,-0.063230
9.9907,-0.370888,2.1949,-0.063162
9.9919,0.026321,2.2699,-0.063098
9.9932,0.026321,2.3347,-0.063039
9.9944,0.026321,2.3891,-0.062985
9.9957,0.026321,2.4329,-0.062936
9.9969,0.026321,2.4659,-0.062893
9.9982,0.026321,2.4878,-0.062856
9.9994,0.026321,2.4987,-0.062825
10.0010,0.026321,2.4963,-0.062793
10.0036,0.145962,2.4548,-0.062764
10.0045,0.145962,2.4277,-0.062760
10.0054,0.145962,2.3953,-0.062760
10.0064,0.145962,2.3572,-0.062763
10.0073,0.145962,2.3134,-0.062769
10.0082,0.145962,2.2639,-0.062779
10.0094,0.145962,2.1913,-0.062797
10.0107,0.145962,2.1062,-0.062822
10.0119,-0.045464,2.0111,-0.062853
10.0132,-0.045464,1.9080,-0.062889
10.0144,-0.045464,1.7962,-0.062932
10.0157,-0.045464,1.6762,-0.062980
10.0169,-0.045464,1.5487,-0.063033
10.0182,-0.045464,1.4144,-0.063092
10.0194,-0.045464,1.2735,-0.063155
10.0207,-0.045464,1.1274,-0.063223
10.0219,-0.210568,0.9760,-0.063295
10.0232,-0.210568,0.8203,-0.063371
10.0244,-0.210568,0.6609,-0.063451
10.0257,-0.210568,0.4986,-0.063534
10.0269,-0.210568,0.3341,-0.063620
10.0282,-0.210568,0.1681,-0.063708
10.0294,-0.210568,0.0013,-0.063799
10.0307,-0.210568,-0.1660,-0.063891
10.0319,-0.210568,-0.3319,-0.063985
10.0332,-0.098106,-0.4962,-0.064079
10.0344,-0.098106,-0.6585,-0.064174
10.0357,-0.098106,-0.8179,-0.064268
10.0369,-0.098106,-0.9737,-0.064363
10.0382,-0.098106,-1.1251,-0.064457
10.0394,-0.098106,-1.2717,-0.064549
10.0407,-0.098106,-1.4122,-0.064640
10.0419,-0.098106,-1.5467,-0.064729
10.0432,-0.361316,-1.6743,-0.064815
10.0444,-0.361316,-1.7945,-0.064899
10.0457,-0.361316,-1.9066,-0.064979
10.0469,-0.361316,-2.0102,-0.065056
10.0482,-0.361316,-2.1049,-0.065128
10.0494,-0.361316,-2.1902,-0.065197
10.0507,-0.361316,-2.2657,-0.065261
10.0521,-0.361316,-2.3410,-0.065330
10.0546,0.014357,-2.4355,-0.065429
10.0555,0.014357,-2.4609,-0.065462
10.0564,0.014357,-2.4796,-0.065491
10.0574,0.014357,-2.4923,-0.065517
10.0583,0.014357,-2.4989,-0.065539
10.0594,0.014357,-2.4988,-0.065562
10.0607,0.014357,-2.4881,-0.065582
10.0619,0.014357,-2.4663,-0.065595
10.0632,0.071785,-2.4335,-0.065602
10.0644,0.071785,-2.3898,-0.065603
10.0657,0.071785,-2.3356,-0.065597
10.0669,0.071785,-2.2709,-0.065585
10.0682,0.071785,-2.1961,-0.065567
10.0694,0.071785,-2.1115,-0.065543
10.0707,0.071785,-2.0175,-0.065512
10.0719,0.071785,-1.9145,-0.065476
10.0732,0.023928,-1.8030,-0.065434
10.0744,0.023928,-1.6835,-0.065386
10.0757,0.023928,-1.5564,-0.065333
10.0769,0.023928,-1.4224,-0.065275
10.0782,0.023928,-1.2822,-0.065212
10.0794,0.023928,-1.1360,-0.065144
10.0807,0.023928,-0.9850,-0.065072
10.0819,0.023928,-0.8295,-0.064996
10.0832,0.160319,-0.6704,-0.064917
10.0844,0.160319,-0.5082,-0.064834
10.0857,0.160319,-0.3438,-0.064748
10.0869,0.160319,-0.1778,-0.064660
10.0882,0.160319,-0.0103,-0.064569
10.0894,0.160319,0.1581,-0.064476
10.0907,0.160319,0.3225,-0.064384
10.0919,0.160319,0.4866,-0.064290
10.0932,-0.160319,0.6491,-0.064195
10.0944,-0.160319,0.8086,-0.064100
10.0957,-0.160319,0.9647,-0.064005
10.0969,-0.160319,1.1164,-0.063912
10.0982,-0.160319,1.2631,-0.063819
10.0994,-0.160319,1.4042,-0.063728
10.1007,-0.160319,1.5390,-0.063639
10.1019,-0.160319,1.6671,-0.063553
10.1033,-0.143569,1.7984,-0.063462
10.1058,-0.143569,2.0189,-0.063301
10.1068,-0.143569,2.0918,-0.063245
10.1077,-0.143569,2.1577,-0.063192
10.1087,-0.143569,2.2174,-0.063143
10.1096,-0.143569,2.2715,-0.063097
10.1107,-0.143569,2.3276,-0.063046
10.1119,-0.143569,2.3833,-0.062991
10.1132,-0.143569,2.4283,-0.062942
10.1144,-0.155533,2.4626,-0.062898
10.1157,-0.155533,2.4858,-0.062860
10.1169,-0.155533,2.4980,-0.062828
10.1182,-0.155533,2.4991,-0.062802
10.1194,-0.155533,2.4890,-0.062782
