time_s,accel_ms2
5.510062614,-0.301495648
5.515061659,-0.105284194
5.520063315,-0.105284194
5.525062693,0.076570323
5.530062016,0.076570323
5.535061190,-0.160319114
5.540062050,-0.160319114
5.545061650,-0.433100891
5.550061787,-0.433100891
5.555094813,-0.401994197
5.560061766,-0.401994197
5.565061514,-0.234496615
5.570061930,-0.234496615
5.575061808,-0.234496615
5.580061815,0.141176533
5.585061731,0.141176533
5.590061794,0.325423874
5.595063117,0.325423874
5.600144549,0.083748791
5.605061836,0.083748791
5.610061807,-0.229710970
5.615061481,-0.229710970
5.620062674,-0.313459761
5.625061848,-0.313459761
5.630061838,-0.284745889
5.635062586,-0.284745889
5.640061983,-0.021535403
5.645061787,-0.021535403
5.650098924,0.066999033
5.655061969,0.066999033
5.660061829,-0.234496615
5.665061688,-0.234496615
5.670062048,-0.457029117
5.675062815,-0.457029117
5.680061545,-0.413958310
5.685061701,-0.413958310
5.690061023,-0.157926292
5.695147012,-0.157926292
5.700061817,0.196211453
5.705061584,0.196211453
5.710061554,0.284745889
5.715064951,0.284745889
5.720066200,-0.007178468
5.725062837,-0.007178468
5.730061011,-0.224925324
5.735063945,-0.224925324
5.740061508,-0.334995164
5.745110868,-0.334995164
5.750062172,-0.277567422
5.755061754,-0.277567422
5.760061521,0.011964113
5.765062066,0.011964113
5.770061444,0.023928226
5.775062711,0.023928226
5.780061756,-0.301495648
5.785061430,-0.301495648
5.790061494,-0.459421939
5.795066057,-0.459421939
5.800061861,-0.363709035
5.805192312,-0.363709035
5.810064562,-0.093320081
5.815061995,-0.093320081
5.820062225,0.282353067
5.825063733,0.282353067
5.830062204,0.265603309
5.835061675,0.265603309
5.840061182,-0.050249275
5.845090560,-0.050249275
5.850061161,-0.279960244
5.855061835,-0.279960244
5.860062047,-0.337387987
5.865071573,-0.337387987
5.870063636,-0.196211453
5.875061940,-0.196211453
5.880062689,0.086141614
5.885061789,0.086141614
5.890061519,0.086141614
5.895081027,-0.040677984
5.900062072,-0.040677984
5.905061876,-0.361316213
5.910061754,-0.361316213
5.915066225,-0.435493713
5.920063455,-0.435493713
5.925062518,-0.354137745
5.930061748,-0.354137745
5.935062774,-0.016749758
5.940138800,-0.016749758
5.945060790,0.296710002
5.950062575,0.296710002
5.955062065,0.208175566
5.960061424,0.208175566
5.965061839,-0.112462662
5.970061644,-0.112462662
5.975062799,-0.282353067
5.980061270,-0.282353067
5.985061352,-0.330209519
5.990080286,-0.330209519
5.995061627,-0.136390888
6.000062042,-0.136390888
6.005066235,0.076570323
6.010062595,0.076570323
6.015063269,-0.102891372
6.020062610,-0.102891372
6.025068673,-0.385244439
6.030063681,-0.385244439
6.035062115,-0.411565487
6.040070548,-0.411565487
6.045061834,-0.279960244
6.050062009,-0.279960244
6.055061220,0.086141614
6.060061931,0.086141614
6.065061828,0.313459761
6.070061836,0.313459761
6.075062881,0.148355001
6.080061555,0.148355001
6.085113970,-0.193818631
6.090062145,-0.193818631
6.095062023,-0.311066938
6.100061605,-0.311066938
6.105064724,-0.303888470
6.110063861,-0.303888470
6.115067739,-0.074177501
6.120064191,-0.074177501
6.125062032,0.045463629
6.130062059,0.045463629
6.135099881,-0.198604276
6.140061371,-0.198604276
6.145061527,-0.425922423
6.150062442,-0.425922423
6.155061875,-0.394815729
6.160061587,-0.394815729
6.165061632,-0.227318147
6.170062176,-0.227318147
6.175062851,0.167497582
6.180061859,0.167497582
6.185062552,0.301495648
6.190062245,0.301495648
6.195061752,0.057427742
6.200060871,0.057427742
6.205061638,0.057427742
6.210061813,-0.193818631
6.215063265,-0.193818631
6.220063199,-0.339780809
6.225061632,-0.339780809
6.230114065,-0.296710002
6.235062055,-0.296710002
6.240061600,-0.004785645
6.245061274,-0.004785645
6.250061671,0.059820565
6.255062697,0.059820565
6.260061613,-0.234496615
6.265061306,-0.234496615
6.270061517,-0.437886536
6.275062858,-0.437886536
6.280065495,-0.397208552
6.285061651,-0.397208552
6.290061641,-0.141176533
6.295060926,-0.141176533
6.300061860,0.220139679
6.305061738,0.220139679
6.310061764,0.279960244
6.315062698,0.279960244
6.320062447,0.009571290
6.325061584,0.009571290
6.330065110,-0.234496615
6.335061322,-0.234496615
6.340060589,-0.330209519
6.345060930,-0.330209519
6.350060493,-0.234496615
6.355061686,-0.234496615
6.360060379,0.038285162
6.365068739,0.038285162
6.370061487,-0.026321049
6.375060773,-0.026321049
6.380061188,-0.308674115
6.385060344,-0.308674115
6.390060203,-0.461814762
6.395061304,-0.461814762
6.400060515,-0.363709035
6.405060801,-0.363709035
6.410060197,-0.047856452
6.415060261,-0.047856452
6.420062843,0.272781776
6.425061091,0.272781776
6.430060469,0.241675083
6.435062607,0.241675083
6.440060448,-0.047856452
6.445060844,-0.047856452
6.450060408,-0.282353067
6.455061878,-0.282353067
6.460060979,-0.349352100
6.465060468,-0.349352100
6.470060883,-0.186640163
6.475060484,-0.186640163
6.480060047,0.074177501
6.485060314,0.074177501
6.490060192,-0.078963146
6.495061478,-0.078963146
6.500060448,-0.363709035
6.505067030,-0.363709035
6.510062186,-0.437886536
6.515060768,-0.437886536
6.520063776,-0.327816696
6.525060376,-0.327816696
6.530060476,-0.327816696
6.535061262,0.023928226
6.540060640,0.023928226
6.545061000,0.320638228
6.550060322,0.320638228
6.555060478,0.155533469
6.560060671,0.155533469
6.565061197,-0.112462662
6.570060427,-0.112462662
6.575061750,-0.311066938
6.580060665,-0.311066938
6.585060414,-0.318245406
6.590060384,-0.318245406
6.595060411,-0.126819598
6.600060548,-0.126819598
6.605060426,0.055034920
6.610060804,0.055034920
6.615061849,-0.138783711
6.620063153,-0.138783711
6.625061161,-0.409172665
6.630061761,-0.409172665
6.635060677,-0.421136778
6.640060518,-0.421136778
6.645060359,-0.246460728
6.650060478,-0.246460728
6.655061745,0.081355968
6.660061475,0.081355968
6.665060223,0.318245406
6.670060342,0.318245406
6.675060924,0.122033953
6.680059876,0.122033953
6.685060384,-0.181854518
6.690060466,-0.181854518
6.695061788,-0.313459761
6.700060426,-0.313459761
6.705060489,-0.318245406
6.710060460,-0.318245406
6.715060153,-0.050249275
6.720063975,-0.050249275
6.725061798,0.088534436
6.730060732,0.088534436
6.735060925,-0.191425808
6.740060562,-0.191425808
6.745060847,-0.435493713
6.750060948,-0.435493713
6.755061474,-0.392422906
6.760061186,-0.392422906
6.765060323,-0.200997098
6.770060146,-0.200997098
6.775060246,0.169890405
6.780063291,0.169890405
6.785060632,0.313459761
6.790060917,0.313459761
6.795061888,0.043070807
6.800060229,0.043070807
6.805075681,-0.217746857
6.810062134,-0.217746857
6.815060401,-0.342173632
6.820064964,-0.342173632
6.825061731,-0.263210486
6.830063702,-0.263210486
6.835061191,-0.016749758
6.840060551,-0.016749758
6.845060429,-0.016749758
6.850061214,0.026321049
6.855060778,0.026321049
6.860060526,-0.282353067
6.865068219,-0.282353067
6.870062356,-0.442672181
6.875060012,-0.442672181
6.880061279,-0.366101858
6.885060787,-0.366101858
6.890060554,-0.138783711
6.895060821,-0.138783711
6.900060496,0.234496615
6.905060226,0.234496615
6.910060159,0.301495648
6.915060223,0.301495648
6.920063638,-0.002392823
6.925061183,-0.002392823
6.930060783,-0.258424841
6.935061957,-0.258424841
6.940061336,-0.354137745
6.945060232,-0.354137745
6.950060944,-0.224925324
6.955060396,-0.224925324
6.960060644,0.045463629
6.965060504,0.045463629
6.970060456,0.002392823
6.975061946,0.002392823
6.980060805,-0.337387987
6.985060406,-0.337387987
6.990059876,-0.430708068
6.995060421,-0.430708068
7.000060299,-0.349352100
7.005065381,-0.349352100
7.010062555,-0.069391855
7.015061915,-0.069391855
7.020064460,0.303888470
7.025069801,0.303888470
7.030062624,0.236889437
7.035060520,0.236889437
7.040060732,-0.110069840
7.045061462,-0.110069840
7.050060747,-0.275174599
7.055060811,-0.275174599
7.060061003,-0.346959277
7.065060641,-0.346959277
7.070061075,-0.177068872
7.075060731,-0.177068872
7.080060775,0.052642097
7.085060450,0.052642097
7.090060661,-0.047856452
7.095061187,-0.047856452
7.100060806,-0.397208552
7.105060147,-0.397208552
7.110060766,-0.428315245
7.115060089,-0.428315245
7.120062874,-0.301495648
7.125061401,-0.301495648
7.130060594,0.040677984
7.135061953,0.040677984
7.140061165,0.315852583
7.145060487,0.315852583
7.150060588,0.150747824
7.155061003,0.150747824
7.160060381,0.150747824
7.165060241,-0.129212420
7.170060323,-0.129212420
7.175060534,-0.315852583
7.180060227,-0.315852583
7.185060272,-0.315852583
7.190060298,-0.315852583
7.195061176,-0.093320081
7.200061073,-0.093320081
7.205060636,0.078963146
7.210060551,0.078963146
7.215060374,-0.145962179
7.220063456,-0.145962179
7.225060945,-0.437886536
7.230061471,-0.437886536
7.235065905,-0.409172665
7.240062450,-0.409172665
7.245060532,-0.251246373
7.250060743,-0.251246373
7.255061214,0.131605243
7.260061351,0.131605243
7.265060803,0.325423874
7.270061033,0.325423874
7.275061597,0.088534436
7.280060567,0.088534436
7.285060797,-0.198604276
7.290060472,-0.198604276
7.295060165,-0.332602341
7.300060802,-0.332602341
7.305060180,-0.303888470
7.310060096,-0.303888470
7.315061381,-0.050249275
7.320062407,-0.050249275
7.325061156,0.064606210
7.330063071,0.064606210
7.335059671,-0.232103792
7.340058790,-0.232103792
7.345060798,-0.440279358
7.350060473,-0.440279358
7.355060962,-0.387637261
7.360060358,-0.387637261
7.365069311,-0.169890405
7.370062355,-0.169890405
7.375060437,0.203389921
7.380061297,0.203389921
7.385060360,0.311066938
7.390060405,0.311066938
7.395062079,0.021535403
7.400060180,0.021535403
7.405059706,-0.239282260
7.410060455,-0.239282260
7.415060759,-0.306281293
7.420062878,-0.306281293
7.425061496,-0.260817663
7.430061319,-0.260817663
7.435060790,0.021535403
7.440060335,0.021535403
7.445060472,0.023928226
7.450060350,0.023928226
7.455062080,-0.287138712
7.460061384,-0.287138712
7.465060355,-0.430708068
7.470060326,-0.430708068
7.475060389,-0.430708068
7.480060619,-0.368494680
7.485060312,-0.368494680
7.490060042,-0.119641130
7.495061513,-0.119641130
7.500060131,0.253639196
7.505067324,0.253639196
7.510061610,0.284745889
7.515060396,0.284745889
7.520061996,-0.035892339
7.525061707,-0.035892339
7.530060437,-0.287138712
7.535060741,-0.287138712
7.540060397,-0.346959277
7.545060109,-0.346959277
7.550060191,-0.217746857
7.555061050,-0.217746857
7.560059465,0.059820565
7.565060232,0.059820565
7.570060351,-0.021535403
7.575061489,-0.021535403
7.580060145,-0.358923390
7.585060023,-0.358923390
7.590061086,-0.445065004
7.595060205,-0.445065004
7.600060305,-0.327816696
7.605060239,-0.327816696
7.610059821,-0.011964113
7.615061125,-0.011964113
7.620061577,0.308674115
7.625060548,0.308674115
7.630060204,0.203389921
7.635060360,0.203389921
7.640060534,-0.119641130
7.645060227,-0.119641130
7.650060105,-0.287138712
7.655061280,-0.287138712
7.660059787,-0.318245406
7.665060184,-0.318245406
7.670060136,-0.150747824
7.675060718,-0.150747824
7.680060170,0.088534436
7.685060326,0.088534436
7.690060149,-0.102891372
7.695060342,-0.102891372
7.700060183,-0.390030084
7.705060191,-0.390030084
7.710060495,-0.423529600
7.715059836,-0.423529600
7.720062955,-0.279960244
7.725064018,-0.279960244
7.730061785,0.071784678
7.735061422,0.071784678
7.740060449,0.323031051
7.745060457,0.323031051
7.750061372,0.145962179
7.755062046,0.145962179
7.760060276,-0.169890405
7.765059988,-0.169890405
7.770060199,-0.313459761
7.775060355,-0.313459761
7.780060752,-0.306281293
7.785060611,-0.306281293
7.790060360,-0.083748791
7.795061386,-0.083748791
7.800060209,-0.083748791
7.805078568,0.057427742
7.810062187,0.057427742
7.815060399,-0.169890405
7.820062536,-0.169890405
7.825061414,-0.423529600
7.830061274,-0.423529600
7.835060967,-0.399601374
7.840061011,-0.399601374
7.845061130,-0.234496615
7.850060416,-0.234496615
7.855060442,0.153140646
7.860060228,0.153140646
7.865068421,0.308674115
7.870061854,0.308674115
7.875061566,0.069391855
7.880060611,0.069391855
7.885060341,-0.220139679
7.890060126,-0.220139679
7.895061375,-0.344566454
7.900060234,-0.344566454
7.905060112,-0.282353067
7.910060898,-0.282353067
7.915060554,-0.019142581
7.920063062,-0.019142581
7.925061421,0.045463629
7.930060762,0.045463629
7.935061918,-0.251246373
7.940061556,-0.251246373
7.945060638,-0.452243471
7.950060405,-0.452243471
7.955060375,-0.373280326
7.960060772,-0.373280326
7.965060465,-0.141176533
7.970060084,-0.141176533
7.975062036,0.217746857
7.980060414,0.217746857
7.985060977,0.299102825
7.990060300,0.299102825
7.995060623,0.007178468
8.000060297,0.007178468
8.005067601,-0.265603309
8.010062109,-0.265603309
8.015062246,-0.332602341
8.020061791,-0.332602341
8.025066206,-0.239282260
8.030062584,-0.239282260
8.035060370,0.016749758
8.040060711,0.016749758
8.045060682,-0.002392823
8.050061041,-0.002392823
8.055060845,-0.320638228
8.060060427,-0.320638228
8.065060250,-0.466600407
8.070060961,-0.466600407
8.075064339,-0.358923390
8.080064329,-0.358923390
8.085061948,-0.055034920
8.090060844,-0.055034920
8.095061722,0.279960244
8.100060564,0.279960244
8.105064794,0.258424841
8.110063135,0.258424841
8.115062402,0.258424841
8.120061835,-0.093320081
8.125060936,-0.093320081
8.130060851,-0.284745889
8.135060711,-0.284745889
8.140061015,-0.337387987
8.145060300,-0.337387987
8.150060475,-0.167497582
8.155061871,-0.167497582
8.160060842,0.071784678
8.165060998,0.071784678
8.170060246,-0.062213388
8.175060217,-0.062213388
8.180060577,-0.387637261
8.185060214,-0.387637261
8.190060148,-0.425922423
8.195061470,-0.425922423
8.200060534,-0.301495648
8.205060560,-0.301495648
8.210060549,0.016749758
8.215060001,0.016749758
8.220061787,0.330209519
8.225064276,0.330209519
8.230062136,0.179461695
8.235062347,0.179461695
8.240061003,-0.150747824
8.245060604,-0.150747824
8.250061130,-0.301495648
8.255060545,-0.301495648
8.260060812,-0.334995164
8.265060227,-0.334995164
8.270060383,-0.124426775
8.275061261,-0.124426775
8.280059973,0.064606210
8.285059962,0.064606210
8.290060285,-0.119641130
8.295060478,-0.119641130
8.300060208,-0.413958310
8.305060160,-0.413958310
8.310060075,-0.416351132
8.315061342,-0.416351132
8.320061794,-0.251246373
8.325061413,-0.251246373
8.330061958,0.095712904
8.335060021,0.095712904
8.340058603,0.318245406
8.345059037,0.318245406
8.350060767,0.117248307
8.355061849,0.117248307
8.360060338,-0.184247340
8.365069364,-0.184247340
8.370061724,-0.303888470
8.375061398,-0.303888470
8.380061480,-0.318245406
8.385060321,-0.318245406
8.390060607,-0.062213388
8.395060226,-0.062213388
8.400060770,0.071784678
8.405060111,0.071784678
8.410060212,-0.208175566
8.415060571,-0.208175566
8.420062079,-0.433100891
8.425061587,-0.433100891
8.430060539,-0.433100891
8.435059825,-0.390030084
8.440060462,-0.390030084
8.445060729,-0.186640163
8.450060459,-0.186640163
8.455062115,0.174676050
8.460060549,0.174676050
8.465060501,0.294317180
8.470060324,0.294317180
8.475060442,0.019142581
8.480060561,0.019142581
8.485060847,-0.241675083
8.490060632,-0.241675083
8.495061325,-0.339780809
8.500060426,-0.339780809
8.505066619,-0.260817663
8.510062126,-0.260817663
8.515061393,0.000000000
8.520061920,0.000000000
8.525061224,0.026321049
8.530061120,0.026321049
8.535060295,-0.299102825
8.540060025,-0.299102825
8.545060403,-0.445065004
8.550060614,-0.445065004
8.555060474,-0.337387987
8.560060408,-0.337387987
8.565060045,-0.090927259
8.570060164,-0.090927259
8.575061635,0.244067905
8.580060476,0.244067905
8.585060298,0.272781776
8.590060214,0.272781776
8.595060740,-0.021535403
8.600060044,-0.021535403
8.605060255,-0.267996131
8.610060041,-0.267996131
8.615060178,-0.344566454
8.620061649,-0.344566454
8.625060916,-0.193818631
8.630060461,-0.193818631
8.635060321,0.045463629
8.640101717,0.045463629
8.645093206,-0.031106694
8.650062436,-0.031106694
8.655058648,-0.349352100
8.660059193,-0.349352100
8.665058423,-0.428315245
8.670062208,-0.428315245
8.675060531,-0.344566454
8.680060094,-0.344566454
8.685060713,-0.021535403
8.690060536,-0.021535403
8.695060006,0.315852583
8.700060292,0.315852583
8.705060689,0.220139679
8.710060382,0.220139679
8.715061852,-0.124426775
8.720063119,-0.124426775
8.725061479,-0.296710002
8.730060746,-0.296710002
8.735061328,-0.344566454
8.740064113,-0.344566454
8.745061825,-0.141176533
8.750060647,-0.141176533
8.755060803,-0.141176533
8.760060404,0.105284194
8.765060615,0.105284194
8.770060993,-0.114855485
8.775061668,-0.114855485
8.780060638,-0.416351132
8.785060294,-0.416351132
8.790060247,-0.399601374
8.795060384,-0.399601374
8.800060836,-0.258424841
8.805074844,-0.258424841
8.810061648,0.074177501
8.815061600,0.074177501
8.820063756,0.318245406
8.825061486,0.318245406
8.830054568,0.153140646
8.835061779,0.153140646
8.840058898,-0.179461695
8.845061110,-0.179461695
8.850060192,-0.311066938
8.855061533,-0.311066938
8.860060596,-0.323031051
8.865069696,-0.323031051
8.870062982,-0.071784678
8.875070693,-0.071784678
8.880062960,0.078963146
8.885061135,0.078963146
8.890060717,-0.181854518
8.895061799,-0.181854518
8.900060621,-0.433100891
8.905060647,-0.433100891
8.910060785,-0.394815729
8.915060737,-0.394815729
8.920062023,-0.229710970
8.925061178,-0.229710970
8.930060371,0.172283227
8.935060916,0.172283227
8.940060331,0.325423874
8.945060302,0.325423874
8.950060365,0.055034920
8.955061188,0.055034920
8.960060585,-0.200997098
8.965060167,-0.200997098
8.970060600,-0.330209519
8.975060478,-0.330209519
8.980060486,-0.284745889
8.985060587,-0.284745889
8.990060557,-0.002392823
8.995061732,-0.002392823
9.000060295,0.050249275
9.005025396,0.050249275
9.010061755,-0.277567422
9.015061226,-0.277567422
9.020062363,-0.430708068
9.025068000,-0.430708068
9.030062342,-0.378065971
9.035060757,-0.378065971
9.040060709,-0.155533469
9.045061013,-0.155533469
9.050061076,0.229710970
9.055060936,0.229710970
9.060060759,0.289531535
9.065060470,0.289531535
9.070060904,0.289531535
9.075062152,-0.031106694
9.080060586,-0.031106694
9.085060705,-0.265603309
9.090061064,-0.265603309
9.095060294,-0.325423874
9.100060950,-0.325423874
9.105060106,-0.236889437
9.110060355,-0.236889437
9.115061511,0.028713871
9.120061981,0.028713871
9.125060934,0.007178468
9.130060330,0.007178468
9.135060542,-0.313459761
9.140060161,-0.313459761
9.145060076,-0.437886536
9.150060047,-0.437886536
9.155061628,-0.342173632
9.160059821,-0.342173632
9.165060848,-0.076570323
9.170060059,-0.076570323
9.175060900,0.294317180
9.180059982,0.294317180
9.185060156,0.246460728
9.190060109,0.246460728
9.195060709,-0.078963146
9.200060458,-0.078963146
9.205060076,-0.284745889
9.210060362,-0.284745889
9.215061296,-0.330209519
9.220062359,-0.330209519
9.225060756,-0.174676050
9.230061282,-0.174676050
9.235060364,0.081355968
9.240060612,0.081355968
9.245060639,-0.076570323
9.250067535,-0.076570323
9.255063043,-0.399601374
9.260061236,-0.399601374
9.265060855,-0.437886536
9.270060511,-0.437886536
9.275060370,-0.318245406
9.280060378,-0.318245406
9.285060608,0.026321049
9.290060227,0.026321049
9.295062087,0.327816696
9.300060687,0.327816696
9.305061047,0.177068872
9.310060295,0.177068872
9.315060229,-0.138783711
9.320063014,-0.138783711
9.325061874,-0.339780809
9.330060622,-0.339780809
9.335060834,-0.325423874
9.340060286,-0.325423874
9.345060424,-0.102891372
9.350060505,-0.102891372
9.355060439,0.078963146
9.360060539,0.078963146
9.365068121,-0.155533469
9.370061851,-0.155533469
9.375066452,-0.413958310
9.380061441,-0.413958310
9.385060949,-0.413958310
9.390061142,-0.394815729
9.395060760,-0.394815729
9.400060361,-0.239282260
9.405060369,-0.239282260
9.410060173,0.114855485
9.415061199,0.114855485
9.420064336,0.325423874
9.425061418,0.325423874
9.430060370,0.098105727
9.435061563,0.098105727
9.440060367,-0.205782744
9.445060579,-0.205782744
9.450060364,-0.306281293
9.455060872,-0.306281293
9.460060621,-0.306281293
9.465060332,-0.306281293
9.470060173,-0.052642097
9.475061663,-0.052642097
9.480060874,0.074177501
9.485061067,0.074177501
9.490060593,-0.215354034
9.495060601,-0.215354034
9.500060664,-0.464207584
9.505068339,-0.464207584
9.510061791,-0.382851616
9.515062058,-0.382851616
9.520061177,-0.200997098
9.525061148,-0.200997098
9.530060396,0.200997098
9.535060459,0.200997098
9.540060652,0.318245406
9.545060734,0.318245406
9.550061186,0.014356936
9.555062102,0.014356936
9.560060202,-0.263210486
9.565060321,-0.263210486
9.570060310,-0.320638228
9.575059818,-0.320638228
9.580060937,-0.260817663
9.585060389,-0.260817663
9.590060619,-0.002392823
9.595061497,-0.002392823
9.600060394,0.021535403
9.605060605,0.021535403
9.610060854,-0.272781776
9.615061213,-0.272781776
9.620060851,-0.445065004
9.625060192,-0.445065004
9.630060477,-0.349352100
9.635061763,-0.349352100
9.640060511,-0.110069840
9.645061130,-0.110069840
9.650060490,0.272781776
9.655060794,0.272781776
9.660060357,0.272781776
9.665060328,0.272781776
9.670060465,-0.026321049
9.675061807,-0.026321049
9.680060666,-0.265603309
9.685060396,-0.265603309
9.690060515,-0.330209519
9.695060801,-0.330209519
9.700060790,-0.330209519
9.705060483,-0.203389921
9.710061009,-0.203389921
9.715060739,0.050249275
9.720066358,0.050249275
9.725062143,-0.057427742
9.730060503,-0.057427742
9.735061974,-0.366101858
9.740061667,-0.366101858
9.745060656,-0.442672181
9.750060793,-0.442672181
9.755060542,-0.325423874
9.760060531,-0.325423874
9.765060520,-0.016749758
9.770060584,-0.016749758
9.775061851,0.330209519
9.780060210,0.330209519
9.785060681,0.189032985
9.790060948,0.189032985
9.795060697,-0.117248307
9.800060575,-0.117248307
9.805075842,-0.301495648
9.810062072,-0.301495648
9.815061691,-0.332602341
9.820063865,-0.332602341
9.825061688,-0.143569356
9.830060788,-0.143569356
9.835061833,0.086141614
9.840061100,0.086141614
9.845061052,-0.124426775
9.850060801,-0.124426775
9.855062160,-0.394815729
9.860060353,-0.394815729
9.865069898,-0.394815729
9.870062258,-0.394815729
9.875060488,-0.270388954
9.880060588,-0.270388954
9.885060485,0.105284194
9.890060455,0.105284194
9.895062074,0.308674115
9.900060897,0.308674115
9.905060349,0.122033953
9.910060190,0.122033953
9.915061346,-0.174676050
9.920063428,-0.174676050
9.925061436,-0.296710002
9.930060999,-0.296710002
9.935060785,-0.315852583
9.940060385,-0.315852583
9.945060115,-0.064606210
9.950060493,-0.064606210
9.955061779,0.093320081
9.960060657,0.093320081
9.965060813,-0.193818631
9.970060376,-0.193818631
9.975060569,-0.452243471
9.980060836,-0.452243471
9.985060399,-0.411565487
9.990060314,-0.411565487
9.995061693,-0.200997098
10.000060386,-0.200997098
10.005070282,0.167497582
10.010062308,0.167497582
10.015060631,0.320638228
10.020064602,0.320638228
10.025069017,0.320638228
10.030061951,0.052642097
10.035060403,0.052642097
10.040059966,-0.236889437
10.045060622,-0.236889437
10.050061667,-0.330209519
10.055060952,-0.330209519
10.060061182,-0.289531535
10.065060653,-0.289531535
10.070060716,-0.004785645
10.075060761,-0.004785645
10.080060658,0.031106694
10.085060425,0.031106694
10.090060599,-0.267996131
10.095060737,-0.267996131
10.100060467,-0.452243471
10.105063141,-0.452243471
10.110063205,-0.366101858
10.115060657,-0.366101858
10.120062405,-0.136390888
10.125061506,-0.136390888
10.130061143,0.232103792
10.135061336,0.232103792
10.140060473,0.287138712
10.145060389,0.287138712
10.150060711,-0.021535403
10.155060645,-0.021535403
10.160060579,-0.284745889
10.165060494,-0.284745889
10.170060483,-0.344566454
10.175061880,-0.344566454
10.180060887,-0.232103792
10.185060469,-0.232103792
10.190061255,0.052642097
10.195060725,0.052642097
10.200060400,-0.026321049
10.205060408,-0.026321049
10.210060415,-0.356530567
10.215061794,-0.356530567
10.220064079,-0.425922423
10.225060883,-0.425922423
10.230060335,-0.354137745
10.235060751,-0.354137745
10.240060777,-0.052642097
10.245060562,-0.052642097
10.250060496,0.313459761
10.255061911,0.313459761
10.260060678,0.208175566
10.265060686,0.208175566
10.270060175,-0.098105727
10.275060535,-0.098105727
10.280060450,-0.279960244
10.285061273,-0.279960244
10.290060540,-0.344566454
10.295061603,-0.344566454
10.300060870,-0.177068872
10.305060415,-0.177068872
10.310060515,0.093320081
10.315060338,0.093320081
10.320060383,-0.098105727
10.325060501,-0.098105727
10.330060361,-0.385244439
10.335060369,-0.385244439
10.340060377,-0.385244439
10.345060070,-0.425922423
10.350061040,-0.425922423
10.355060511,-0.294317180
10.360060537,-0.294317180
10.365069323,0.066999033
10.370061812,0.066999033
10.375061616,0.327816696
10.380061013,0.327816696
10.385060521,0.136390888
10.390060399,0.136390888
10.395060907,-0.181854518
10.400060414,-0.181854518
10.405060441,-0.320638228
10.410060541,-0.320638228
10.415060882,-0.332602341
10.420061019,-0.332602341
10.425060398,-0.076570323
10.430061239,-0.076570323
10.435061672,0.071784678
10.440061291,0.071784678
10.445061058,-0.155533469
10.450059992,-0.155533469
10.455060296,-0.430708068
10.460060656,-0.430708068
10.465060219,-0.411565487
10.470060264,-0.411565487
10.475061568,-0.246460728
10.480060298,-0.246460728
10.485060435,0.150747824
10.490060184,0.150747824
10.495060303,0.339780809
10.500060366,0.339780809
10.505066003,0.076570323
10.510062770,0.076570323
10.515061852,-0.208175566
10.520061156,-0.208175566
10.525060905,-0.327816696
10.530060413,-0.327816696
10.535060994,-0.294317180
10.540060780,-0.294317180
10.545060417,-0.014356936
10.550060314,-0.014356936
10.555061025,0.028713871
10.560060459,0.028713871
10.565060504,-0.239282260
10.570060771,-0.239282260
10.575060631,-0.421136778
10.580060342,-0.421136778
10.585060331,-0.392422906
10.590060784,-0.392422906
10.595061884,-0.165104759
10.600060429,-0.165104759
10.605060733,0.224925324
10.610060463,0.224925324
10.615060230,0.301495648
10.620061182,0.301495648
10.625060782,0.035892339
10.630060549,0.035892339
10.635061279,-0.244067905
10.640060528,-0.244067905
10.645060406,-0.323031051
10.650060358,-0.323031051
10.655061051,-0.323031051
10.660060281,-0.246460728
10.665060270,-0.246460728
10.670061037,0.016749758
10.675061267,0.016749758
10.680060479,-0.016749758
10.685060320,-0.016749758
10.690060254,-0.299102825
10.695061410,-0.299102825
10.700060732,-0.435493713
10.705060462,-0.435493713
10.710059988,-0.358923390
10.715061552,-0.358923390
10.720069726,-0.076570323
10.725064475,-0.076570323
10.730063482,0.272781776
10.735063175,0.272781776
10.740061220,0.256032018
10.745060580,0.256032018
10.750060514,-0.064606210
10.755060707,-0.064606210
10.760061011,-0.279960244
10.765060537,-0.279960244
10.770060526,-0.334995164
10.775061571,-0.334995164
10.780060338,-0.193818631
10.785060753,-0.193818631
10.790060391,0.074177501
10.795060621,0.074177501
10.800060369,-0.064606210
10.805076414,-0.064606210
10.810063477,-0.354137745
10.815061837,-0.354137745
10.820061548,-0.421136778
10.825061426,-0.421136778
10.830061027,-0.327816696
10.835062590,-0.327816696
10.840061079,0.023928226
10.845060143,0.023928226
10.850060447,0.296710002
10.855061658,0.296710002
10.860060259,0.153140646
10.865071951,0.153140646
10.870062811,-0.141176533
10.875060726,-0.141176533
10.880060234,-0.284745889
10.885060964,-0.284745889
10.890061194,-0.325423874
10.895060776,-0.325423874
10.900060265,-0.112462662
10.905060254,-0.112462662
10.910060281,0.076570323
10.915061696,0.076570323
10.920061926,-0.141176533
10.925060971,-0.141176533
10.930060664,-0.406779842
10.935060449,-0.406779842
10.940060549,-0.437886536
10.945060483,-0.437886536
10.950060195,-0.270388954
10.955062091,-0.270388954
10.960060229,0.105284194
10.965060236,0.105284194
10.970059652,0.306281293
10.975060271,0.306281293
10.980060204,0.306281293
10.985060786,0.129212420
10.990060405,0.129212420
10.995062153,-0.186640163
11.000060180,-0.186640163
11.005067317,-0.330209519
11.010062047,-0.330209519
11.015061240,-0.301495648
